order_id,customer_id,order_date,order_value,discount_applied,payment_method
14457,2021,2025-07-17,937.36,0,UPI
14458,2021,2025-07-27,1005.84,0,Card
14459,2021,2025-09-08,1580.0,0,UPI
14460,2021,2025-09-14,2660.23,1,Card
14461,2021,2025-08-30,1577.94,0,Card
14462,2021,2025-10-10,1649.57,0,UPI
14463,2021,2025-10-28,853.85,1,UPI
14464,2021,2025-11-27,902.33,0,UPI
14465,2021,2026-01-16,1522.54,1,COD
14466,2021,2026-01-26,200.0,0,Wallet
14467,2021,2026-02-21,2290.44,0,UPI
14468,2021,2026-03-25,2248.92,0,Wallet
14469,2021,2026-04-03,2413.75,0,Wallet
14470,2021,2026-06-05,2074.51,0,COD
14471,2021,2026-05-16,2418.51,0,COD
14472,2023,2025-08-12,2085.53,0,COD
14473,2023,2025-08-27,1449.92,0,UPI
14474,2023,2025-09-20,1811.99,0,COD
14475,2023,2025-11-30,1797.92,0,Card
14476,2023,2026-02-12,1375.61,1,Card
14477,2023,2026-02-02,1860.7,0,Wallet
14478,2023,2026-03-09,1705.29,0,COD
14479,2023,2026-05-05,733.21,0,Card
14480,2024,2026-01-08,1683.07,0,UPI
14481,2024,2026-03-07,1147.26,0,UPI
14482,2024,2026-03-10,1668.89,0,Card
14483,2024,2026-04-03,2137.4,0,Wallet
14484,2024,2026-04-28,407.53,1,UPI
14485,2025,2025-03-30,541.09,1,COD
14486,2025,2025-04-23,1066.03,0,Card
14487,2025,2025-10-01,777.53,0,UPI
14488,2025,2025-11-16,864.02,0,Card
14489,2025,2026-01-07,727.05,1,Card
14490,2026,2026-03-05,1762.74,0,Card
14491,2026,2026-02-17,3276.02,0,UPI
14492,2027,2024-12-09,2245.32,0,COD
14493,2027,2024-12-03,1571.61,1,UPI
14494,2028,2024-11-22,2802.96,1,COD
14495,2028,2024-11-26,2449.68,0,COD
14496,2028,2024-12-04,4055.9,1,COD
14497,2028,2024-12-05,4349.43,1,UPI
14498,2028,2024-12-30,2124.89,0,UPI
14499,2028,2025-01-02,3488.04,0,Card
14500,2028,2024-12-11,3256.91,0,UPI
14501,2028,2025-02-01,3219.92,0,Card
14502,2028,2025-01-14,2246.79,0,UPI
14503,2028,2025-02-10,1625.49,0,Wallet
14504,2028,2025-03-12,2552.19,1,Wallet
14505,2028,2025-03-17,2850.03,0,Wallet
14506,2028,2025-04-16,3722.43,0,COD
14507,2028,2025-06-17,4220.08,0,UPI
14508,2028,2025-06-15,2909.29,0,COD
14509,2028,2025-06-22,3788.15,0,COD
14510,2028,2025-07-02,2512.65,0,Wallet
14511,2028,2025-06-10,3180.99,0,Card
14512,2028,2025-06-13,3763.91,0,Card
14513,2028,2025-07-12,4307.7,0,Card
14514,2028,2025-08-01,2387.51,0,Card
14515,2028,2025-07-15,4187.38,0,COD
14516,2028,2025-08-24,2555.64,1,Card
14517,2028,2025-08-06,3536.21,0,UPI
14518,2028,2025-09-02,2523.24,0,Card
14519,2028,2025-09-06,3090.1,0,Card
14520,2028,2025-10-05,3086.79,0,Card
14521,2028,2025-10-31,2536.12,0,Card
14522,2028,2025-11-06,4203.36,1,Wallet
14523,2028,2025-12-19,2452.27,1,Wallet
14524,2028,2025-12-04,2714.39,0,COD
14525,2028,2025-12-11,2400.22,0,Wallet
14526,2028,2026-01-03,3533.96,0,UPI
14527,2028,2026-01-05,3759.35,0,Card
14528,2028,2026-01-07,3442.88,0,Wallet
14529,2028,2026-02-19,4278.57,0,Card
14530,2028,2026-02-09,3600.42,1,UPI
14531,2028,2026-02-27,3105.43,0,COD
14532,2028,2026-03-31,3561.98,1,Card
14533,2028,2026-04-26,4579.59,0,Card
14534,2028,2026-04-19,5653.45,1,UPI
14535,2028,2026-05-28,3773.03,0,UPI
14536,2028,2026-05-15,2619.55,0,Wallet
14537,2028,2026-05-03,3541.81,0,COD
14538,2028,2026-06-14,4308.85,0,Wallet
14539,2028,2026-06-06,2955.89,0,Card
14540,2029,2026-05-11,2300.28,1,Card
14541,2029,2026-05-25,1458.3,1,UPI
14542,2030,2025-05-15,2351.55,0,UPI
14543,2030,2025-05-13,683.79,0,Card
14544,2030,2025-06-07,1011.33,0,Card
14545,2030,2025-07-22,1747.4,1,Wallet
14546,2030,2025-08-11,2761.4,1,Card
14547,2030,2025-08-06,2532.24,0,UPI
14548,2030,2025-09-20,1907.33,1,Wallet
14549,2030,2025-09-03,1474.28,1,UPI
14550,2030,2025-10-17,1565.76,0,Card
14551,2030,2025-11-15,1063.62,1,Card
14552,2030,2025-11-12,930.48,0,Card
14553,2030,2025-11-25,936.81,0,UPI
14554,2030,2026-03-19,1379.71,0,UPI
14555,2030,2026-03-03,747.27,0,COD
14556,2030,2026-03-27,1433.34,0,Card
14557,2030,2026-05-27,1780.92,1,Card
14558,2030,2026-06-28,1356.63,1,COD
14559,2031,2026-05-30,1366.21,0,UPI
14560,2031,2026-06-07,1606.1,1,UPI
14561,2032,2025-03-17,989.3,1,Card
14562,2032,2025-05-07,1646.61,0,Card
14563,2032,2025-05-31,1848.4,1,Wallet
14564,2032,2025-08-21,1890.18,0,Card
14565,2032,2025-07-31,1541.47,1,Card
14566,2032,2025-11-06,1092.11,0,UPI
14567,2032,2026-02-28,1654.86,1,Card
14568,2032,2026-02-20,1549.03,0,COD
14569,2032,2026-03-11,2055.38,0,Card
14570,2032,2026-04-07,1565.94,0,COD
14571,2032,2026-06-14,1721.2,0,Card
14572,2032,2026-05-29,2482.8,0,Card
14573,2033,2024-08-07,1202.14,0,Card
14574,2033,2024-09-21,1586.52,0,Card
14575,2033,2024-10-07,1044.4,0,UPI
14576,2033,2024-10-03,1406.2,1,Card
14577,2033,2024-10-01,2400.68,0,UPI
14578,2033,2024-10-19,2096.82,0,COD
14579,2033,2024-11-07,1645.66,0,UPI
14580,2033,2024-12-08,2261.75,0,UPI
14581,2033,2024-12-07,1615.53,0,UPI
14582,2033,2024-12-08,1046.92,1,Card
14583,2033,2025-01-19,1315.01,0,UPI
14584,2033,2024-12-31,1785.13,0,UPI
14585,2033,2025-02-21,1663.93,0,UPI
14586,2033,2025-03-09,2249.67,0,Wallet
14587,2033,2025-04-29,1585.63,1,Card
14588,2033,2025-06-27,493.66,0,UPI
14589,2033,2025-09-16,1336.74,0,UPI
14590,2033,2026-01-12,1518.2,0,Wallet
14591,2033,2026-01-30,1580.66,0,Card
14592,2033,2026-04-09,2440.82,0,UPI
14593,2033,2026-04-11,1902.23,1,UPI
14594,2033,2026-04-03,1504.09,0,Card
14595,2033,2026-06-18,1411.84,1,UPI
14596,2033,2026-06-27,1238.61,0,Wallet
14597,2035,2025-02-02,1632.57,0,Card
14598,2035,2025-01-14,211.38,0,UPI
14599,2035,2025-04-24,2126.88,0,COD
14600,2035,2025-04-13,1551.23,0,Card
14601,2035,2025-05-11,1485.95,0,Card
14602,2035,2025-05-28,1366.37,0,Card
14603,2035,2025-07-23,2283.53,0,Wallet
14604,2035,2025-09-18,1984.31,1,UPI
14605,2035,2025-09-20,1633.76,0,COD
14606,2035,2025-10-18,2611.18,0,Wallet
14607,2035,2025-10-22,1746.55,0,COD
14608,2035,2025-11-29,1126.01,0,UPI
14609,2035,2025-11-25,1317.74,1,UPI
14610,2035,2025-12-05,1553.02,0,UPI
14611,2035,2026-02-25,2079.14,1,Wallet
14612,2035,2026-03-11,1987.9,1,Card
14613,2035,2026-03-20,1114.42,0,UPI
14614,2035,2026-03-10,673.45,0,UPI
14615,2035,2026-03-03,1611.2,0,Card
14616,2035,2026-03-13,1658.68,0,Card
14617,2035,2026-05-26,2497.11,0,Card
14618,2035,2026-06-03,905.62,1,UPI
14619,2037,2024-04-14,1213.33,1,UPI
14620,2037,2024-04-11,936.78,0,Card
14621,2037,2024-05-15,1195.75,0,UPI
14622,2037,2024-05-14,1967.1,0,UPI
14623,2037,2024-05-30,1790.91,0,UPI
14624,2037,2024-06-02,1662.92,0,Card
14625,2038,2026-04-09,1458.86,1,Card
14626,2039,2025-03-02,380.41,1,UPI
14627,2042,2024-07-28,1308.17,0,Wallet
14628,2042,2024-08-04,977.15,0,UPI
14629,2042,2024-09-20,1288.71,1,UPI
14630,2042,2024-09-05,1898.12,0,UPI
14631,2042,2024-09-03,1085.43,1,COD
14632,2043,2026-01-27,867.94,0,Card
14633,2043,2026-02-05,1377.82,0,UPI
14634,2043,2026-03-18,679.39,1,Card
14635,2044,2025-06-19,864.88,1,Wallet
14636,2045,2026-04-11,1156.79,1,Card
14637,2045,2026-04-18,1015.62,0,Card
14638,2046,2024-06-15,1519.71,0,Card
14639,2046,2024-11-21,1988.92,0,Wallet
14640,2046,2024-11-09,2106.5,1,Card
14641,2046,2025-01-21,1217.96,0,Wallet
14642,2046,2025-01-18,1811.42,1,Wallet
14643,2046,2025-01-15,1189.58,0,Card
14644,2046,2025-02-26,2214.22,1,Wallet
14645,2046,2025-04-20,1689.04,1,UPI
14646,2046,2025-04-21,1472.87,0,COD
14647,2046,2025-08-13,1067.56,1,COD
14648,2046,2025-08-19,1360.48,0,COD
14649,2047,2024-08-17,1360.83,0,Card
14650,2048,2024-01-11,1770.07,0,Card
14651,2048,2024-01-19,1199.14,0,UPI
14652,2048,2024-02-14,1582.88,1,UPI
14653,2048,2024-02-27,2414.74,0,Card
14654,2048,2024-04-20,2381.64,0,UPI
14655,2049,2026-06-25,2183.95,1,UPI
14656,2051,2025-09-30,1345.5,0,Wallet
14657,2051,2025-11-08,1592.32,1,Card
14658,2051,2025-11-06,2226.17,0,COD
14659,2051,2026-01-18,2188.98,0,Wallet
14660,2051,2026-02-14,1333.03,0,Card
14661,2051,2026-04-16,1841.76,1,COD
14662,2051,2026-05-14,1709.07,0,Wallet
14663,2051,2026-05-12,804.81,1,Wallet
14664,2051,2026-06-18,1010.86,0,Wallet
14665,2053,2026-01-11,1504.77,0,Wallet
14666,2053,2026-01-16,1092.83,0,Card
14667,2054,2024-11-17,5010.03,0,UPI
14668,2054,2024-11-22,3044.92,1,Wallet
14669,2054,2024-12-12,3295.41,0,UPI
14670,2055,2025-04-17,1515.36,0,Wallet
14671,2055,2025-05-16,1189.98,0,COD
14672,2055,2025-06-17,1131.0,0,Card
14673,2056,2025-05-30,1456.15,0,Card
14674,2056,2025-07-17,993.72,0,Wallet
14675,2056,2025-07-22,1966.97,1,Card
14676,2056,2025-09-02,1298.46,0,UPI
14677,2056,2025-10-30,1503.81,0,Card
14678,2056,2025-12-02,801.06,0,COD
14679,2056,2025-12-22,2217.73,0,UPI
14680,2057,2025-04-19,655.83,1,UPI
14681,2057,2025-06-17,612.24,0,UPI
14682,2059,2024-06-17,482.14,1,Card
14683,2059,2024-09-11,808.36,1,COD
14684,2059,2024-10-03,871.41,0,UPI
14685,2060,2025-01-10,1730.74,0,Card
14686,2060,2025-01-19,1532.45,0,UPI
14687,2060,2025-01-22,1558.29,1,UPI
14688,2060,2025-02-04,1660.24,0,Wallet
14689,2060,2025-03-26,1847.3,0,COD
14690,2060,2025-03-29,1046.09,0,Wallet
14691,2060,2025-05-15,1545.15,0,COD
14692,2060,2025-04-25,1230.66,0,Card
14693,2060,2025-05-01,1926.97,0,Card
14694,2060,2025-07-01,582.66,0,UPI
14695,2060,2025-07-14,1820.79,0,Card
14696,2060,2025-07-13,1723.45,1,Wallet
14697,2062,2024-04-17,1975.69,0,UPI
14698,2062,2024-06-29,2503.76,0,Card
14699,2062,2024-07-04,2645.61,0,COD
14700,2063,2024-10-23,2015.48,0,Card
14701,2063,2024-11-03,1928.59,1,Card
14702,2063,2024-12-14,659.39,0,UPI
14703,2063,2025-01-13,1269.54,0,UPI
14704,2063,2025-02-11,1672.12,1,COD
14705,2063,2025-04-09,1356.63,0,Card
14706,2063,2025-05-19,1664.67,1,Card
14707,2063,2025-06-10,2417.0,0,UPI
14708,2063,2025-06-28,2908.85,0,COD
14709,2063,2025-09-18,1723.59,1,UPI
14710,2063,2025-10-24,1760.29,0,Wallet
14711,2063,2025-11-06,1852.83,0,UPI
14712,2063,2025-12-07,1998.14,0,UPI
14713,2063,2025-12-16,876.82,0,Card
14714,2063,2025-11-26,1639.24,1,COD
14715,2063,2025-12-07,1326.6,0,UPI
14716,2063,2026-02-09,1946.66,0,Wallet
14717,2063,2026-02-08,1537.59,1,Card
14718,2063,2026-02-16,2822.23,1,UPI
14719,2063,2026-02-17,1616.53,0,Card
14720,2063,2026-02-27,1126.33,0,Card
14721,2063,2026-03-10,1095.09,0,UPI
14722,2063,2026-03-03,2216.89,0,UPI
14723,2063,2026-04-13,1315.72,1,Wallet
14724,2063,2026-04-30,2215.04,1,UPI
14725,2063,2026-06-13,1274.31,1,UPI
14726,2063,2026-06-15,1599.6,0,UPI
14727,2064,2025-10-19,1151.84,0,Wallet
14728,2064,2025-12-27,1921.8,1,Card
14729,2064,2026-01-19,1571.83,0,UPI
14730,2064,2026-04-09,821.45,1,COD
14731,2064,2026-06-05,1709.08,0,UPI
14732,2066,2024-07-21,1562.49,1,Card
14733,2066,2024-08-06,2855.22,1,UPI
14734,2066,2024-09-10,953.1,1,Wallet
14735,2066,2024-10-12,1024.27,0,Card
14736,2066,2024-10-03,676.83,0,Card
14737,2066,2024-11-13,1052.06,0,Wallet
14738,2066,2024-11-07,1827.3,0,UPI
14739,2066,2024-12-13,1887.55,0,Wallet
14740,2066,2024-12-03,1692.63,0,Wallet
14741,2066,2025-01-17,1863.49,0,UPI
14742,2066,2025-01-22,1153.23,0,Card
14743,2066,2025-01-22,1143.48,1,Card
14744,2066,2025-03-08,2161.72,0,Card
14745,2066,2025-04-15,2256.01,0,Card
14746,2066,2025-04-21,1680.62,1,UPI
14747,2066,2025-04-30,1655.33,1,Wallet
14748,2066,2025-06-03,1383.29,0,COD
14749,2066,2025-08-04,816.51,0,UPI
14750,2066,2025-09-02,1236.71,1,UPI
14751,2066,2025-10-03,2753.02,0,Card
14752,2066,2025-10-14,1776.3,0,UPI
14753,2066,2025-11-27,2610.7,0,UPI
14754,2066,2025-12-07,1696.81,1,UPI
14755,2066,2025-12-12,892.85,0,Card
14756,2066,2026-02-07,1599.39,0,Card
14757,2066,2026-02-06,2418.28,0,Card
14758,2066,2026-05-26,3330.08,1,Card
14759,2069,2024-11-09,3698.56,0,Card
14760,2069,2024-10-29,5252.34,1,Card
14761,2069,2024-11-12,4248.1,0,Card
14762,2069,2024-12-11,1969.51,1,Wallet
14763,2069,2024-12-25,1290.1,0,Card
14764,2069,2024-12-30,3196.9,1,UPI
14765,2069,2025-01-15,2840.62,0,COD
14766,2069,2025-02-19,1834.71,1,Wallet
14767,2069,2025-03-08,2871.47,0,COD
14768,2069,2025-03-21,3285.52,1,UPI
14769,2069,2025-03-16,1725.74,0,UPI
14770,2069,2025-03-15,1643.18,1,UPI
14771,2069,2025-05-25,2445.55,0,UPI
14772,2069,2025-05-26,2920.32,0,UPI
14773,2069,2025-06-19,4678.93,0,Card
14774,2069,2025-08-01,3294.82,1,UPI
14775,2069,2025-08-06,1882.79,0,Card
14776,2069,2025-07-23,3289.78,1,UPI
14777,2069,2025-08-16,3505.07,0,Wallet
14778,2070,2025-05-31,1568.19,0,COD
14779,2070,2025-07-23,734.43,1,Wallet
14780,2070,2025-07-31,1502.68,0,Wallet
14781,2070,2025-07-24,1281.9,0,Wallet
14782,2070,2025-09-27,1799.48,0,UPI
14783,2070,2025-10-16,2616.87,0,COD
14784,2070,2025-10-09,1714.46,1,Wallet
14785,2070,2025-11-07,864.13,1,Card
14786,2070,2025-12-03,629.86,0,COD
14787,2070,2025-12-23,1189.72,0,Card
14788,2070,2026-02-07,1674.89,0,Card
14789,2070,2026-03-01,955.42,0,UPI
14790,2070,2026-04-08,2038.06,0,UPI
14791,2070,2026-03-22,1038.72,0,Card
14792,2070,2026-05-16,2383.28,0,Card
14793,2070,2026-04-24,1741.54,0,UPI
14794,2070,2026-05-21,636.22,0,Card
14795,2070,2026-06-06,852.67,0,UPI
14796,2070,2026-06-10,803.09,1,Card
14797,2072,2024-02-09,2088.49,0,UPI
14798,2072,2024-02-29,1613.71,0,UPI
14799,2072,2024-02-22,1583.5,0,UPI
14800,2072,2024-03-30,1771.24,1,UPI
14801,2072,2024-05-05,1605.29,0,UPI
14802,2072,2024-05-25,2292.52,0,UPI
14803,2072,2024-06-22,1813.57,0,Wallet
14804,2072,2024-06-19,1590.91,1,UPI
14805,2072,2024-09-08,1684.78,1,UPI
14806,2072,2024-08-30,1271.96,0,UPI
14807,2072,2024-11-01,1828.67,1,Wallet
14808,2072,2024-12-16,2054.37,0,Wallet
14809,2072,2025-01-05,1347.28,1,COD
14810,2072,2025-01-20,1361.6,0,Card
14811,2072,2025-01-17,1125.99,0,Card
14812,2072,2025-03-07,1732.4,1,COD
14813,2072,2025-02-28,1364.82,0,Wallet
14814,2072,2025-03-15,1657.96,0,Wallet
14815,2073,2025-04-09,2359.92,0,COD
14816,2073,2025-05-30,1882.37,0,Wallet
14817,2073,2025-06-08,1345.99,1,COD
14818,2073,2025-09-26,672.97,0,UPI
14819,2073,2025-10-20,1771.07,0,Wallet
14820,2073,2026-02-27,1208.94,1,Card
14821,2073,2026-03-18,2095.76,0,UPI
14822,2073,2026-04-23,1417.01,0,UPI
14823,2073,2026-06-29,1313.83,0,Wallet
14824,2077,2026-01-26,4258.28,0,COD
14825,2077,2026-01-29,3846.19,0,UPI
14826,2077,2026-01-29,2586.37,0,UPI
14827,2077,2026-01-05,1961.12,0,UPI
14828,2077,2026-01-10,3623.51,1,COD
14829,2077,2026-03-03,3612.94,0,Card
14830,2077,2026-02-04,1626.14,0,UPI
14831,2077,2026-03-29,3976.14,0,UPI
14832,2077,2026-04-25,2666.92,0,UPI
14833,2077,2026-05-24,3785.24,0,Wallet
14834,2077,2026-05-28,1631.51,0,COD
14835,2078,2026-05-30,1018.61,0,COD
14836,2078,2026-06-12,794.17,0,UPI
14837,2081,2024-08-23,751.26,0,Card
14838,2081,2024-08-11,733.11,0,Card
14839,2081,2024-08-28,1294.72,0,Wallet
14840,2081,2024-09-16,1779.69,0,Card
14841,2081,2024-08-31,2121.11,0,Wallet
14842,2081,2024-09-07,2577.08,1,UPI
14843,2081,2024-11-20,1598.94,0,UPI
14844,2082,2026-04-20,453.68,0,Card
14845,2082,2026-04-27,1560.86,0,Card
14846,2083,2025-12-30,2719.63,1,UPI
14847,2083,2026-02-06,1849.01,0,Wallet
14848,2083,2026-03-04,2381.48,1,COD
14849,2083,2026-06-22,1336.82,1,COD
14850,2084,2025-03-04,784.69,1,UPI
14851,2086,2024-09-06,1038.36,1,Card
14852,2086,2024-09-03,1256.87,0,Wallet
14853,2086,2024-09-05,1699.79,0,Wallet
14854,2086,2024-10-08,2021.93,0,Wallet
14855,2086,2024-11-09,1026.94,0,COD
14856,2086,2024-10-25,1106.33,0,Card
14857,2086,2024-12-01,1128.93,1,Card
14858,2086,2024-12-15,1541.8,1,Card
14859,2086,2025-01-15,1216.25,0,Card
14860,2086,2024-12-22,1478.17,0,Card
14861,2086,2025-03-01,1125.76,1,Wallet
14862,2086,2025-03-14,2006.84,0,UPI
14863,2086,2025-03-28,1205.03,0,Wallet
14864,2086,2025-03-26,1284.34,0,COD
14865,2086,2025-03-27,953.41,0,Card
14866,2086,2025-05-11,1068.91,0,COD
14867,2086,2025-06-04,1268.15,0,UPI
14868,2086,2025-05-22,958.03,1,UPI
14869,2086,2025-06-21,2188.74,0,Wallet
14870,2086,2025-07-27,2569.38,0,Card
14871,2086,2025-07-29,1906.31,1,UPI
14872,2087,2025-07-20,1139.66,1,UPI
14873,2087,2025-09-07,887.69,0,COD
14874,2087,2025-08-27,449.88,0,Wallet
14875,2088,2024-11-28,1140.21,0,Wallet
14876,2089,2026-01-09,925.73,0,UPI
14877,2089,2026-01-19,1667.09,0,UPI
14878,2089,2026-02-13,795.84,0,Wallet
14879,2089,2026-05-23,1484.26,1,Card
14880,2089,2026-05-21,879.36,0,Wallet
14881,2090,2025-02-16,3601.68,0,COD
14882,2090,2025-03-13,3344.75,0,Card
14883,2090,2025-03-16,2590.18,0,Card
14884,2090,2025-04-23,2919.1,1,Card
14885,2090,2025-04-25,3084.38,1,COD
14886,2090,2025-04-04,3157.99,1,Card
14887,2090,2025-04-15,2073.3,0,UPI
14888,2090,2025-04-14,2054.49,0,Wallet
14889,2090,2025-05-22,2436.89,0,UPI
14890,2090,2025-05-22,3408.68,1,COD
14891,2090,2025-05-29,4304.77,0,Card
14892,2090,2025-06-20,4321.31,0,Card
14893,2090,2025-06-10,3615.71,0,UPI
14894,2090,2025-07-07,3634.83,1,Card
14895,2090,2025-07-25,2333.28,0,COD
14896,2090,2025-08-13,3271.4,0,COD
14897,2090,2025-08-28,3573.65,0,Card
14898,2090,2025-08-16,3613.65,0,Card
14899,2090,2025-08-11,3441.8,0,Card
14900,2090,2025-09-18,3151.66,0,Card
14901,2090,2025-09-14,2850.88,0,UPI
14902,2090,2025-09-11,3920.35,0,COD
14903,2090,2025-10-25,3446.32,0,Card
14904,2090,2025-10-16,3391.44,1,Card
14905,2090,2025-10-17,3112.62,1,UPI
14906,2090,2025-11-02,2804.66,1,COD
14907,2090,2025-11-24,3505.81,0,COD
14908,2090,2025-12-10,2463.3,0,Card
14909,2090,2025-12-12,2644.83,0,Card
14910,2090,2025-12-03,3784.41,1,UPI
14911,2090,2026-02-16,2162.93,0,Card
14912,2090,2026-02-07,4158.93,0,Card
14913,2090,2026-02-06,3614.53,1,Card
14914,2090,2026-03-08,3232.83,0,Wallet
14915,2090,2026-03-20,4342.15,1,UPI
14916,2090,2026-03-21,3376.53,0,Wallet
14917,2090,2026-03-02,3484.74,0,UPI
14918,2090,2026-03-09,3832.02,0,Card
14919,2090,2026-03-19,4130.55,0,UPI
14920,2090,2026-03-20,3462.07,0,Card
14921,2090,2026-04-09,1371.53,1,Card
14922,2090,2026-04-12,3431.83,0,COD
14923,2090,2026-04-11,2804.8,0,Wallet
14924,2090,2026-05-20,1699.45,0,UPI
14925,2090,2026-04-30,3169.85,1,UPI
14926,2090,2026-05-26,1809.97,0,UPI
14927,2090,2026-06-09,3112.73,0,UPI
14928,2090,2026-06-21,4038.82,0,UPI
14929,2090,2026-06-20,4076.21,0,Card
14930,2090,2026-06-07,3598.26,0,Card
14931,2090,2026-06-24,3192.49,0,COD
14932,2092,2024-04-05,2002.13,0,UPI
14933,2092,2024-04-08,817.41,1,UPI
14934,2092,2024-06-23,2100.95,0,COD
14935,2092,2024-07-02,1210.02,0,Card
14936,2092,2024-07-04,1737.39,1,UPI
14937,2092,2024-08-01,1443.91,0,UPI
14938,2092,2024-08-22,1354.77,0,UPI
14939,2092,2024-11-22,1282.87,0,UPI
14940,2092,2024-12-07,1022.04,0,COD
14941,2092,2025-01-08,1003.54,1,UPI
14942,2093,2025-07-23,921.97,0,COD
14943,2093,2025-08-17,324.68,0,Card
14944,2094,2025-04-15,1687.83,0,Card
14945,2094,2025-06-15,1467.55,1,Card
14946,2094,2025-06-11,1350.72,0,COD
14947,2094,2025-06-16,2127.95,1,Wallet
14948,2094,2025-06-11,2280.53,0,Wallet
14949,2094,2025-07-21,1512.03,1,Card
14950,2094,2025-07-04,2114.22,0,COD
14951,2095,2025-01-06,1868.25,0,UPI
14952,2095,2025-01-19,1556.79,0,Wallet
14953,2095,2025-02-09,1666.5,0,Card
14954,2095,2025-01-28,1324.31,0,Wallet
14955,2096,2024-11-18,898.64,0,Wallet
14956,2096,2024-12-01,1432.02,0,Card
14957,2096,2025-01-22,1431.49,0,Card
14958,2096,2025-01-29,1206.79,0,Wallet
14959,2096,2025-04-10,1515.73,0,COD
14960,2096,2025-03-28,543.6,0,UPI
14961,2096,2025-05-16,1175.92,0,UPI
14962,2097,2025-10-16,1190.8,0,Wallet
14963,2098,2025-11-01,2473.82,1,COD
14964,2098,2026-01-21,2423.57,0,Wallet
14965,2098,2026-01-20,4360.06,0,UPI
14966,2098,2026-01-12,3494.45,0,UPI
14967,2098,2026-02-16,4347.4,0,Card
14968,2098,2026-03-11,3053.55,1,UPI
14969,2098,2026-04-19,2189.29,1,UPI
14970,2098,2026-05-09,3606.85,1,Card
14971,2098,2026-05-11,3677.29,0,UPI
14972,2098,2026-06-17,3469.75,1,Card
14973,2099,2026-03-22,1995.39,0,Card
14974,2099,2026-03-21,930.89,0,Wallet
14975,2099,2026-04-03,1470.13,1,Wallet
14976,2102,2025-09-16,2905.02,1,Wallet
14977,2102,2025-09-24,4347.47,0,COD
14978,2102,2025-10-11,1987.81,0,Card
14979,2102,2025-11-29,2962.41,0,Card
14980,2102,2025-11-25,3705.07,0,UPI
14981,2102,2025-11-17,4419.44,0,UPI
14982,2102,2025-11-26,4266.14,0,UPI
14983,2102,2025-11-26,1971.03,0,Card
14984,2102,2026-01-02,2743.5,0,Card
14985,2102,2026-01-09,4067.06,1,UPI
14986,2102,2025-12-28,4066.37,0,COD
14987,2102,2026-02-02,3103.84,1,UPI
14988,2102,2026-01-14,2558.86,0,Card
14989,2102,2026-02-06,2214.16,0,Card
14990,2102,2026-02-24,3579.31,0,Wallet
14991,2102,2026-03-05,1480.63,0,COD
14992,2102,2026-03-01,4052.54,0,Wallet
14993,2102,2026-03-26,3496.12,1,Card
14994,2102,2026-04-19,3270.25,0,UPI
14995,2102,2026-04-30,5042.15,0,Card
14996,2102,2026-05-01,3676.03,1,COD
14997,2102,2026-05-17,2350.42,0,Card
14998,2102,2026-06-08,2595.5,1,UPI
14999,2102,2026-05-23,2675.94,0,UPI
15000,2102,2026-05-27,2487.3,0,UPI
15001,2102,2026-06-12,1955.94,1,Wallet
15002,2102,2026-06-15,2596.81,1,Wallet
15003,2102,2026-06-25,3409.84,0,COD
15004,2103,2024-06-19,1727.4,1,UPI
15005,2103,2024-06-04,1934.14,0,Wallet
15006,2103,2024-06-04,2015.45,0,Card
15007,2103,2024-06-05,1094.6,0,Wallet
15008,2103,2024-08-01,1260.16,0,Card
15009,2103,2024-09-17,1631.32,0,Card
15010,2103,2024-10-21,1086.52,1,Card
15011,2103,2024-10-06,1522.61,0,Card
15012,2103,2024-10-17,1361.56,0,COD
15013,2103,2024-10-31,2049.08,1,UPI
15014,2103,2024-10-25,939.2,0,COD
15015,2103,2024-12-01,2425.76,1,Card
15016,2103,2025-01-20,1832.23,1,UPI
15017,2103,2025-01-29,1463.11,1,Card
15018,2103,2025-03-20,2008.88,0,Card
15019,2103,2025-04-16,719.81,0,UPI
15020,2103,2025-04-10,2469.2,0,COD
15021,2103,2025-04-03,1248.32,0,Card
15022,2103,2025-05-29,784.09,0,COD
15023,2103,2025-06-14,1945.3,0,Card
15024,2103,2025-09-03,1338.88,0,COD
15025,2103,2025-08-22,1858.05,0,UPI
15026,2103,2025-09-01,1500.25,1,Card
15027,2103,2025-12-31,673.61,0,Card
15028,2103,2026-02-02,1839.81,1,Wallet
15029,2103,2026-01-28,1559.72,0,UPI
15030,2103,2026-03-01,1086.35,0,COD
15031,2103,2026-04-01,2498.74,0,Wallet
15032,2103,2026-05-15,1842.0,0,Card
15033,2105,2024-12-27,2005.28,0,Card
15034,2105,2025-02-19,1261.5,0,UPI
15035,2105,2025-02-12,911.45,0,Card
15036,2105,2025-03-14,200.0,1,UPI
15037,2105,2025-03-13,2225.04,1,Wallet
15038,2105,2025-04-19,1502.22,0,UPI
15039,2105,2025-05-06,1431.25,0,UPI
15040,2105,2025-05-07,1652.28,0,Card
15041,2105,2025-05-11,1284.88,1,UPI
15042,2105,2025-06-22,1848.37,0,Wallet
15043,2105,2025-07-17,1890.84,1,COD
15044,2106,2026-01-27,2766.39,0,UPI
15045,2106,2026-01-18,1883.98,1,UPI
15046,2106,2026-02-11,3497.12,0,UPI
15047,2106,2026-02-23,2192.13,0,UPI
15048,2106,2026-04-01,3493.44,0,Card
