order_item_id,order_id,category,quantity,item_price
49177,19581,Beauty,2,599.19
49178,19581,Grocery,2,661.3
49179,19581,Home & Kitchen,1,840.72
49180,19582,Fashion,1,703.94
49181,19582,Books,3,650.81
49182,19582,Beauty,3,580.46
49183,19582,Sports,3,559.04
49184,19583,Sports,1,287.33
49185,19583,Electronics,1,266.01
49186,19583,Grocery,1,434.05
49187,19583,Electronics,3,344.89
49188,19584,Fashion,2,176.32
49189,19584,Sports,3,207.05
49190,19584,Grocery,1,194.42
49191,19584,Fashion,3,148.99
49192,19585,Home & Kitchen,1,1181.36
49193,19586,Electronics,3,131.94
49194,19586,Books,3,91.45
49195,19586,Sports,3,94.61
49196,19586,Sports,1,110.78
49197,19587,Sports,1,280.04
49198,19587,Toys,2,388.52
49199,19587,Books,1,264.57
49200,19587,Beauty,3,272.89
49201,19588,Beauty,2,219.05
49202,19588,Grocery,1,202.14
49203,19588,Electronics,3,258.42
49204,19588,Electronics,1,116.65
49205,19589,Toys,3,694.77
49206,19590,Sports,3,558.57
49207,19590,Fashion,1,325.76
49208,19591,Beauty,2,584.0
49209,19591,Beauty,1,516.91
49210,19591,Books,2,840.21
49211,19592,Beauty,3,877.98
49212,19592,Beauty,1,1236.69
49213,19593,Beauty,2,625.06
49214,19593,Grocery,3,608.58
49215,19593,Sports,1,623.03
49216,19593,Fashion,3,347.74
49217,19594,Toys,1,2400.15
49218,19595,Books,1,1524.04
49219,19596,Fashion,3,955.38
49220,19597,Electronics,2,728.0
49221,19598,Electronics,3,1998.58
49222,19599,Toys,3,139.03
49223,19599,Books,3,175.43
49224,19599,Grocery,3,238.72
49225,19599,Books,3,261.93
49226,19600,Home & Kitchen,1,847.64
49227,19600,Books,3,403.64
49228,19601,Books,3,1271.72
49229,19602,Sports,2,684.97
49230,19602,Beauty,1,573.76
49231,19602,Grocery,3,593.71
49232,19603,Grocery,1,154.09
49233,19603,Fashion,2,204.77
49234,19603,Home & Kitchen,3,203.73
49235,19603,Beauty,3,171.79
49236,19604,Books,3,695.79
49237,19604,Toys,2,819.03
49238,19604,Electronics,3,922.94
49239,19605,Books,1,225.41
49240,19605,Electronics,3,224.0
49241,19605,Toys,1,272.58
49242,19605,Beauty,3,197.03
49243,19606,Electronics,1,1319.96
49244,19607,Electronics,2,767.75
49245,19607,Toys,1,400.92
49246,19607,Home & Kitchen,1,742.66
49247,19608,Sports,1,489.83
49248,19608,Books,1,306.81
49249,19608,Grocery,1,430.64
49250,19609,Beauty,3,959.04
49251,19610,Grocery,3,355.14
49252,19610,Grocery,3,566.39
49253,19610,Grocery,1,426.17
49254,19610,Toys,1,408.73
49255,19611,Beauty,3,1214.17
49256,19612,Fashion,2,1038.7
49257,19612,Beauty,2,628.16
49258,19613,Grocery,3,2527.51
49259,19614,Home & Kitchen,3,509.81
49260,19614,Grocery,2,512.52
49261,19614,Beauty,3,343.02
49262,19614,Beauty,1,549.71
49263,19615,Toys,2,595.5
49264,19615,Books,3,629.9
49265,19615,Sports,1,429.83
49266,19616,Toys,2,470.44
49267,19616,Electronics,1,386.82
49268,19616,Fashion,1,308.66
49269,19616,Fashion,3,372.0
49270,19617,Home & Kitchen,3,599.29
49271,19617,Fashion,2,492.46
49272,19617,Sports,2,642.59
49273,19617,Beauty,3,426.34
49274,19618,Books,3,398.16
49275,19618,Beauty,2,374.94
49276,19618,Beauty,3,406.07
49277,19618,Sports,3,420.3
49278,19619,Home & Kitchen,2,653.0
49279,19619,Toys,2,674.51
49280,19620,Home & Kitchen,3,587.82
49281,19620,Home & Kitchen,2,674.36
49282,19620,Fashion,3,398.08
49283,19620,Books,3,554.73
49284,19621,Grocery,3,470.48
49285,19621,Books,3,242.12
49286,19621,Grocery,1,295.0
49287,19621,Electronics,2,492.21
49288,19622,Sports,2,966.33
49289,19622,Electronics,3,719.7
49290,19622,Home & Kitchen,3,724.65
49291,19623,Toys,2,536.52
49292,19623,Sports,1,485.59
49293,19623,Sports,2,656.99
49294,19624,Toys,3,482.59
49295,19624,Toys,3,571.19
49296,19624,Electronics,2,534.27
49297,19625,Grocery,2,397.1
49298,19625,Sports,1,202.87
49299,19625,Fashion,2,322.13
49300,19626,Beauty,2,1328.96
49301,19626,Beauty,3,864.02
49302,19627,Books,3,649.51
49303,19627,Toys,3,521.72
49304,19627,Home & Kitchen,3,892.16
49305,19628,Home & Kitchen,2,638.18
49306,19628,Sports,3,838.2
49307,19628,Sports,3,607.81
49308,19629,Home & Kitchen,2,546.34
49309,19629,Beauty,3,440.36
49310,19629,Books,1,495.24
49311,19630,Electronics,3,536.65
49312,19630,Grocery,1,876.29
49313,19630,Sports,3,574.06
49314,19630,Beauty,2,670.76
49315,19631,Beauty,2,374.62
49316,19631,Beauty,2,407.14
49317,19631,Grocery,1,394.79
49318,19631,Electronics,1,528.66
49319,19632,Grocery,3,647.76
49320,19633,Home & Kitchen,3,286.18
49321,19633,Grocery,3,427.91
49322,19633,Beauty,2,258.94
49323,19634,Home & Kitchen,2,834.79
49324,19635,Beauty,1,1144.76
49325,19635,Fashion,1,939.55
49326,19636,Home & Kitchen,3,297.99
49327,19636,Sports,3,563.41
49328,19636,Toys,2,388.18
49329,19636,Toys,1,421.68
49330,19637,Sports,3,662.63
49331,19637,Books,1,696.58
49332,19637,Sports,1,1180.65
49333,19638,Books,2,358.17
49334,19638,Grocery,2,337.08
49335,19639,Electronics,2,403.87
49336,19639,Beauty,3,245.82
49337,19639,Fashion,3,280.83
49338,19639,Grocery,1,373.4
49339,19640,Grocery,3,576.56
49340,19640,Books,3,328.0
49341,19641,Home & Kitchen,3,602.93
49342,19641,Toys,3,274.54
49343,19642,Sports,3,2276.35
49344,19643,Fashion,1,149.23
49345,19643,Home & Kitchen,2,288.25
49346,19643,Grocery,2,162.47
49347,19644,Sports,1,407.62
49348,19644,Books,1,286.43
49349,19644,Sports,1,333.35
49350,19645,Home & Kitchen,1,182.73
49351,19645,Toys,3,101.68
49352,19645,Toys,2,149.54
49353,19645,Fashion,2,167.88
49354,19646,Books,3,335.24
49355,19646,Fashion,1,297.22
49356,19646,Fashion,1,216.41
49357,19646,Sports,1,287.85
49358,19647,Fashion,3,1600.13
49359,19648,Beauty,1,577.42
49360,19648,Grocery,2,447.7
49361,19649,Sports,3,307.05
49362,19649,Sports,2,304.01
49363,19649,Toys,2,459.89
49364,19649,Toys,1,506.59
49365,19650,Home & Kitchen,2,312.16
49366,19650,Fashion,2,491.64
49367,19650,Fashion,1,424.51
49368,19650,Sports,2,546.54
49369,19651,Sports,3,1344.22
49370,19652,Electronics,2,804.31
49371,19652,Fashion,3,507.41
49372,19652,Sports,2,808.66
49373,19653,Toys,2,222.86
49374,19653,Electronics,2,241.41
49375,19653,Home & Kitchen,2,374.26
49376,19653,Beauty,1,174.1
49377,19654,Fashion,3,426.29
49378,19654,Grocery,3,472.56
49379,19654,Fashion,3,510.35
49380,19654,Toys,2,631.5
49381,19655,Home & Kitchen,1,966.93
49382,19656,Books,1,590.02
49383,19656,Home & Kitchen,1,566.74
49384,19656,Sports,1,278.17
49385,19657,Sports,3,901.51
49386,19658,Home & Kitchen,1,176.1
49387,19658,Toys,2,190.48
49388,19658,Fashion,1,106.94
49389,19658,Electronics,3,156.82
49390,19659,Sports,1,656.51
49391,19659,Books,2,888.52
49392,19660,Books,2,950.6
49393,19660,Fashion,1,399.03
49394,19661,Home & Kitchen,1,420.97
49395,19661,Books,1,380.23
49396,19662,Fashion,3,790.68
49397,19662,Home & Kitchen,3,1085.93
49398,19663,Fashion,1,932.2
49399,19663,Toys,1,1335.18
49400,19664,Sports,2,1081.97
49401,19664,Sports,1,893.76
49402,19665,Toys,1,260.04
49403,19665,Books,1,270.46
49404,19665,Grocery,2,175.8
49405,19666,Beauty,1,301.63
49406,19666,Grocery,1,258.74
49407,19666,Books,3,256.71
49408,19667,Fashion,3,276.11
49409,19667,Beauty,1,464.6
49410,19667,Toys,1,305.14
49411,19668,Electronics,3,2380.65
49412,19669,Sports,1,297.5
49413,19669,Toys,3,358.78
49414,19669,Electronics,1,434.18
49415,19669,Home & Kitchen,2,344.66
49416,19670,Beauty,2,859.12
49417,19670,Toys,2,722.46
49418,19670,Fashion,2,661.73
49419,19671,Home & Kitchen,3,1790.9
49420,19672,Books,2,552.58
49421,19672,Electronics,3,307.74
49422,19672,Grocery,3,583.86
49423,19673,Home & Kitchen,1,212.97
49424,19673,Fashion,2,147.02
49425,19673,Home & Kitchen,1,171.28
49426,19674,Electronics,2,1847.07
49427,19675,Beauty,3,2459.08
49428,19676,Books,2,1349.13
49429,19677,Fashion,2,1330.78
49430,19678,Beauty,3,605.98
49431,19678,Toys,3,357.96
49432,19678,Books,2,560.36
49433,19678,Fashion,2,590.43
49434,19679,Grocery,3,625.06
49435,19679,Home & Kitchen,1,505.58
49436,19679,Sports,1,451.45
49437,19680,Books,2,1817.51
49438,19681,Home & Kitchen,2,1474.78
49439,19682,Sports,2,621.07
49440,19682,Electronics,1,310.97
49441,19682,Books,2,471.78
49442,19683,Books,1,2265.74
49443,19684,Toys,2,543.23
49444,19684,Home & Kitchen,2,538.91
49445,19684,Beauty,2,870.68
49446,19685,Books,1,1071.84
49447,19685,Fashion,1,594.26
49448,19686,Books,3,1394.23
49449,19686,Books,3,2040.02
49450,19686,Home & Kitchen,2,1504.94
49451,19687,Home & Kitchen,2,1440.99
49452,19688,Home & Kitchen,3,822.94
49453,19688,Toys,1,1174.13
49454,19688,Toys,2,1195.41
49455,19688,Electronics,2,858.29
49456,19689,Home & Kitchen,1,392.47
49457,19689,Books,3,602.45
49458,19689,Sports,3,279.75
49459,19690,Books,1,1789.78
49460,19690,Books,3,2308.63
49461,19691,Books,2,4173.93
49462,19692,Sports,2,716.48
49463,19692,Home & Kitchen,2,648.82
49464,19692,Home & Kitchen,3,1127.28
49465,19692,Electronics,2,832.66
49466,19693,Books,3,2874.74
49467,19694,Sports,2,3608.73
49468,19695,Toys,3,1171.72
49469,19695,Home & Kitchen,1,1088.82
49470,19696,Fashion,3,1532.08
49471,19696,Home & Kitchen,2,2143.88
49472,19697,Grocery,2,1828.65
49473,19697,Toys,3,1132.56
49474,19698,Beauty,2,873.26
49475,19698,Beauty,2,872.66
49476,19698,Books,2,1266.88
49477,19699,Beauty,2,1757.45
49478,19699,Toys,3,1807.34
49479,19700,Electronics,2,314.64
49480,19700,Grocery,3,177.43
49481,19700,Beauty,3,283.92
49482,19700,Home & Kitchen,1,173.83
49483,19701,Beauty,3,5675.66
49484,19702,Electronics,1,1119.48
49485,19702,Electronics,1,1103.89
49486,19702,Fashion,2,662.77
49487,19702,Toys,1,1071.21
49488,19703,Fashion,1,790.12
49489,19703,Books,1,1784.12
49490,19704,Books,3,1896.54
49491,19704,Toys,1,1352.37
49492,19705,Grocery,2,2743.0
49493,19706,Beauty,1,2235.72
49494,19706,Home & Kitchen,2,1489.23
49495,19707,Books,3,1229.85
49496,19707,Fashion,1,640.93
49497,19707,Grocery,2,993.96
49498,19708,Grocery,1,613.63
49499,19708,Home & Kitchen,3,835.83
49500,19708,Fashion,2,1171.63
49501,19708,Books,1,883.88
49502,19709,Grocery,1,925.84
49503,19709,Toys,3,952.58
49504,19709,Sports,1,978.44
49505,19710,Grocery,1,968.26
49506,19710,Beauty,2,1091.1
49507,19710,Toys,1,498.66
49508,19711,Sports,1,1087.05
49509,19711,Toys,3,706.26
49510,19711,Electronics,2,942.28
49511,19711,Beauty,3,899.38
49512,19712,Electronics,3,3991.26
49513,19713,Beauty,1,1288.31
49514,19713,Grocery,2,1117.24
49515,19713,Grocery,2,1203.62
49516,19714,Beauty,1,2228.77
49517,19715,Grocery,3,3364.87
49518,19716,Electronics,2,924.65
49519,19716,Home & Kitchen,3,970.27
49520,19716,Grocery,2,914.05
49521,19717,Toys,1,3007.03
49522,19718,Fashion,3,2293.01
49523,19719,Toys,1,720.95
49524,19719,Books,2,1110.79
49525,19720,Sports,2,1628.56
49526,19720,Electronics,3,1936.47
49527,19721,Books,2,783.67
49528,19721,Beauty,3,1421.85
49529,19721,Fashion,3,921.44
49530,19721,Grocery,3,1291.35
49531,19722,Books,2,1161.83
49532,19722,Books,2,705.7
49533,19723,Home & Kitchen,3,776.68
49534,19723,Home & Kitchen,1,1254.08
49535,19724,Toys,1,1579.05
49536,19724,Grocery,3,1126.71
49537,19725,Fashion,2,383.06
49538,19725,Toys,2,319.8
49539,19725,Home & Kitchen,3,336.1
49540,19725,Toys,3,412.26
49541,19726,Sports,3,589.19
49542,19726,Grocery,2,889.2
49543,19726,Electronics,3,614.67
49544,19727,Electronics,2,1046.02
49545,19727,Beauty,1,719.83
49546,19727,Sports,1,1152.96
49547,19728,Fashion,2,654.86
49548,19728,Electronics,2,464.66
49549,19728,Books,2,715.0
49550,19728,Home & Kitchen,1,524.88
49551,19729,Toys,1,526.33
49552,19729,Electronics,2,526.46
49553,19729,Beauty,2,560.08
49554,19730,Books,2,3044.27
49555,19731,Fashion,2,3903.23
49556,19732,Toys,2,2277.98
49557,19732,Fashion,1,1250.2
49558,19733,Sports,3,2260.78
49559,19733,Toys,1,1218.7
49560,19734,Sports,1,1538.43
49561,19734,Books,1,1906.77
49562,19735,Electronics,1,745.11
49563,19735,Electronics,3,1259.27
49564,19735,Toys,2,1030.28
49565,19735,Electronics,1,498.29
49566,19736,Grocery,2,994.35
49567,19736,Sports,3,933.12
49568,19736,Sports,2,1492.52
49569,19737,Electronics,2,1789.11
49570,19737,Toys,1,1310.34
49571,19738,Fashion,1,1537.41
49572,19738,Home & Kitchen,1,1547.07
49573,19739,Books,2,567.54
49574,19739,Beauty,2,803.07
49575,19739,Sports,2,715.08
49576,19740,Grocery,3,771.93
49577,19740,Fashion,1,1308.05
49578,19740,Fashion,1,842.44
49579,19740,Books,2,1233.5
49580,19741,Books,1,1836.35
49581,19741,Books,1,1585.82
49582,19742,Home & Kitchen,2,328.56
49583,19742,Sports,1,355.4
49584,19742,Electronics,3,434.7
49585,19742,Home & Kitchen,2,470.56
49586,19743,Toys,3,968.18
49587,19743,Home & Kitchen,2,870.12
49588,19743,Electronics,1,1396.81
49589,19744,Fashion,2,2196.59
49590,19745,Books,2,3599.83
49591,19746,Fashion,1,2143.69
49592,19746,Fashion,3,1991.31
49593,19747,Beauty,3,334.76
49594,19747,Electronics,3,427.91
49595,19747,Beauty,3,478.92
49596,19747,Books,2,601.75
49597,19748,Beauty,1,1584.94
49598,19748,Fashion,2,1527.51
49599,19749,Fashion,1,1679.28
49600,19749,Grocery,3,1583.03
49601,19749,Books,2,1209.1
49602,19750,Fashion,2,227.83
49603,19750,Books,1,375.32
49604,19750,Home & Kitchen,1,296.61
49605,19750,Home & Kitchen,1,220.89
49606,19751,Beauty,1,992.3
49607,19751,Sports,3,1751.49
49608,19752,Books,3,1100.86
49609,19752,Electronics,1,1257.89
49610,19752,Grocery,1,881.02
49611,19753,Electronics,2,2095.83
49612,19753,Toys,2,1570.59
49613,19754,Fashion,3,2059.86
49614,19755,Beauty,1,532.3
49615,19755,Toys,3,595.23
49616,19755,Grocery,3,1011.42
49617,19755,Grocery,3,848.16
49618,19756,Toys,3,2691.2
49619,19757,Electronics,1,885.62
49620,19757,Electronics,2,1069.87
49621,19757,Grocery,2,794.91
49622,19758,Electronics,1,2664.73
49623,19759,Grocery,1,1617.9
49624,19759,Electronics,1,1375.78
49625,19759,Books,1,1223.44
49626,19760,Electronics,3,2080.1
49627,19760,Grocery,2,1282.95
49628,19761,Sports,3,1208.07
49629,19761,Electronics,1,1136.72
49630,19761,Books,2,855.53
49631,19761,Fashion,2,711.72
49632,19762,Fashion,3,4237.35
49633,19763,Beauty,1,2132.4
49634,19763,Home & Kitchen,3,2143.54
49635,19764,Sports,1,1505.75
49636,19764,Electronics,2,800.18
49637,19764,Fashion,1,1858.09
49638,19765,Sports,2,597.12
49639,19765,Sports,2,397.0
49640,19765,Electronics,2,628.01
49641,19765,Toys,2,549.67
49642,19766,Electronics,1,1189.04
49643,19766,Sports,3,823.96
49644,19766,Beauty,1,1500.68
49645,19767,Beauty,2,2610.25
49646,19767,Books,3,1280.66
49647,19768,Beauty,1,1908.4
49648,19769,Fashion,3,1192.84
49649,19769,Toys,2,1098.13
49650,19769,Beauty,2,1426.29
49651,19770,Home & Kitchen,1,2268.31
49652,19770,Sports,2,1734.11
49653,19771,Grocery,3,1349.6
49654,19771,Fashion,2,2141.8
49655,19772,Books,3,2347.85
49656,19773,Books,1,1026.67
49657,19773,Home & Kitchen,2,1265.59
49658,19773,Home & Kitchen,3,1112.94
49659,19773,Sports,2,2372.59
49660,19774,Fashion,3,802.56
49661,19774,Fashion,1,590.16
49662,19775,Beauty,3,987.54
49663,19776,Sports,3,1110.15
49664,19776,Fashion,2,1010.13
49665,19776,Sports,3,1126.58
49666,19777,Fashion,3,2244.09
49667,19778,Home & Kitchen,2,2960.05
49668,19779,Grocery,1,717.65
49669,19780,Home & Kitchen,2,213.22
49670,19780,Grocery,1,143.77
49671,19780,Books,1,254.57
49672,19781,Beauty,2,337.85
49673,19781,Books,1,338.09
49674,19781,Home & Kitchen,2,333.74
49675,19782,Toys,1,587.82
49676,19782,Beauty,2,472.72
49677,19782,Beauty,3,648.47
49678,19783,Grocery,1,289.48
49679,19783,Books,3,405.37
49680,19783,Grocery,3,295.49
49681,19784,Electronics,1,1139.35
49682,19784,Grocery,2,1006.5
49683,19785,Sports,3,361.28
49684,19785,Books,3,350.82
49685,19786,Grocery,3,2916.69
49686,19787,Sports,3,530.21
49687,19787,Toys,2,714.03
49688,19787,Electronics,3,499.63
49689,19788,Beauty,3,468.26
49690,19788,Fashion,3,354.59
49691,19788,Books,1,333.21
49692,19788,Toys,3,500.48
49693,19789,Grocery,3,1489.19
49694,19790,Books,2,349.99
49695,19790,Fashion,2,340.96
49696,19790,Home & Kitchen,1,431.74
49697,19791,Beauty,3,264.73
49698,19791,Sports,2,317.28
49699,19791,Sports,3,476.86
49700,19791,Sports,3,398.84
49701,19792,Beauty,3,163.11
49702,19792,Electronics,1,172.72
49703,19792,Toys,1,166.76
49704,19792,Sports,1,212.1
49705,19793,Books,1,556.18
49706,19793,Toys,1,522.32
49707,19793,Sports,2,970.18
49708,19794,Sports,1,690.25
49709,19795,Electronics,2,447.94
49710,19795,Home & Kitchen,2,306.7
49711,19796,Beauty,1,143.8
49712,19796,Electronics,2,132.03
49713,19796,Toys,1,117.82
49714,19796,Toys,1,228.85
49715,19797,Fashion,1,372.07
49716,19797,Sports,2,366.29
49717,19798,Grocery,3,1497.78
49718,19799,Books,2,3061.35
49719,19800,Electronics,2,2452.29
49720,19801,Home & Kitchen,3,995.67
49721,19801,Grocery,1,887.42
49722,19801,Electronics,1,908.8
49723,19801,Fashion,1,743.09
49724,19802,Fashion,3,1915.19
49725,19803,Beauty,1,1169.94
49726,19803,Toys,2,1551.09
49727,19804,Grocery,2,4020.28
49728,19805,Fashion,3,942.48
49729,19805,Electronics,2,497.6
49730,19805,Fashion,1,726.13
49731,19805,Fashion,3,957.51
49732,19806,Beauty,1,4495.21
49733,19807,Toys,3,1314.36
49734,19807,Electronics,3,1352.32
49735,19807,Fashion,1,2204.16
49736,19808,Fashion,3,955.01
49737,19808,Electronics,1,735.14
49738,19808,Sports,1,690.49
49739,19808,Toys,2,912.6
49740,19809,Electronics,2,251.93
49741,19809,Sports,2,323.72
49742,19809,Sports,1,521.03
49743,19810,Sports,1,913.97
49744,19810,Sports,3,690.5
49745,19810,Books,3,798.41
49746,19811,Beauty,1,1300.46
49747,19811,Home & Kitchen,3,3048.28
49748,19812,Books,2,4176.46
49749,19813,Grocery,2,2825.83
49750,19814,Toys,3,3222.2
49751,19815,Home & Kitchen,1,797.28
49752,19815,Fashion,3,762.3
49753,19815,Fashion,2,966.03
49754,19815,Books,1,965.41
49755,19816,Fashion,2,936.31
49756,19816,Fashion,1,1498.24
49757,19816,Electronics,1,756.69
49758,19817,Sports,1,2812.52
49759,19818,Books,1,656.88
49760,19818,Home & Kitchen,2,658.23
49761,19819,Grocery,1,772.22
49762,19819,Books,3,1013.18
49763,19819,Home & Kitchen,3,770.29
49764,19819,Fashion,1,942.49
49765,19820,Grocery,1,476.38
49766,19820,Books,2,353.54
49767,19820,Books,2,502.74
49768,19820,Fashion,1,327.16
49769,19821,Sports,1,2007.06
49770,19821,Grocery,3,1381.56
49771,19822,Home & Kitchen,1,543.39
49772,19822,Electronics,1,805.64
49773,19822,Electronics,3,638.32
49774,19823,Electronics,2,1155.03
49775,19823,Toys,1,797.55
49776,19823,Grocery,2,701.86
49777,19824,Sports,3,1807.73
49778,19824,Fashion,3,2427.88
49779,19825,Sports,2,1001.23
49780,19825,Beauty,1,1178.41
49781,19825,Toys,2,1049.74
49782,19826,Toys,3,2795.03
49783,19827,Home & Kitchen,1,1524.92
49784,19827,Home & Kitchen,2,1487.3
49785,19827,Home & Kitchen,1,1121.94
49786,19828,Books,3,2212.35
49787,19829,Books,3,663.49
49788,19829,Grocery,2,579.79
49789,19829,Beauty,3,636.93
49790,19829,Fashion,1,805.14
49791,19830,Sports,3,3715.5
49792,19831,Beauty,3,3613.87
49793,19832,Books,1,1149.37
49794,19832,Sports,1,1021.36
49795,19832,Fashion,3,804.4
49796,19833,Electronics,2,119.69
49797,19833,Toys,1,136.81
49798,19833,Beauty,1,230.67
49799,19833,Home & Kitchen,3,172.04
49800,19834,Toys,3,2314.18
49801,19835,Grocery,2,3288.32
49802,19836,Fashion,1,2404.05
49803,19837,Electronics,1,2871.06
49804,19838,Beauty,2,3732.07
49805,19839,Toys,1,2607.16
49806,19839,Toys,1,1635.78
49807,19840,Toys,3,2000.82
49808,19841,Beauty,3,1863.03
49809,19841,Fashion,1,1089.75
49810,19842,Fashion,3,1814.62
49811,19842,Electronics,3,2149.66
49812,19842,Home & Kitchen,3,1493.91
49813,19843,Books,2,645.15
49814,19843,Beauty,3,452.14
49815,19843,Toys,2,592.74
49816,19843,Books,3,592.16
49817,19844,Beauty,1,1207.8
49818,19845,Beauty,1,2015.18
49819,19845,Books,2,1492.99
49820,19846,Books,2,582.15
49821,19846,Fashion,2,571.96
49822,19846,Books,1,929.11
49823,19846,Fashion,2,747.04
49824,19847,Sports,3,628.39
49825,19847,Sports,2,483.5
49826,19847,Electronics,3,437.94
49827,19847,Electronics,1,611.25
49828,19848,Toys,1,632.45
49829,19848,Sports,1,760.02
49830,19848,Grocery,3,802.36
49831,19848,Toys,1,785.33
49832,19849,Home & Kitchen,2,1021.16
49833,19849,Beauty,2,637.5
49834,19849,Toys,1,904.67
49835,19850,Fashion,2,984.7
49836,19850,Fashion,1,1034.97
49837,19850,Home & Kitchen,3,695.29
49838,19851,Fashion,1,1095.32
49839,19851,Electronics,1,695.79
49840,19852,Toys,3,764.88
49841,19852,Grocery,2,1136.38
49842,19852,Electronics,3,871.94
49843,19853,Books,1,661.18
49844,19853,Books,3,593.75
49845,19853,Books,3,427.14
49846,19853,Toys,3,663.11
49847,19854,Electronics,2,716.45
49848,19854,Sports,3,567.03
49849,19854,Home & Kitchen,1,761.35
49850,19855,Books,3,214.48
49851,19855,Beauty,1,215.18
49852,19855,Toys,3,245.05
49853,19855,Toys,3,490.08
49854,19856,Grocery,2,2331.13
49855,19857,Grocery,1,708.08
49856,19857,Toys,2,950.66
49857,19858,Beauty,2,962.69
49858,19858,Home & Kitchen,1,626.52
49859,19859,Books,2,512.98
49860,19859,Sports,3,622.28
49861,19859,Grocery,3,541.5
49862,19860,Grocery,2,1135.18
49863,19861,Electronics,1,688.61
49864,19861,Toys,1,407.56
49865,19861,Electronics,3,709.44
49866,19862,Home & Kitchen,3,237.43
49867,19862,Toys,3,278.01
49868,19862,Beauty,1,496.55
49869,19863,Toys,3,475.68
49870,19863,Home & Kitchen,1,312.79
49871,19863,Beauty,3,374.07
49872,19863,Electronics,1,495.58
49873,19864,Books,1,518.65
49874,19864,Toys,3,448.82
49875,19864,Fashion,1,296.92
49876,19865,Home & Kitchen,2,407.28
49877,19865,Fashion,2,674.16
49878,19865,Grocery,3,514.38
49879,19865,Grocery,1,465.0
49880,19866,Home & Kitchen,2,255.46
49881,19866,Grocery,3,229.28
49882,19866,Grocery,3,158.24
49883,19867,Home & Kitchen,2,271.29
49884,19867,Toys,2,154.63
49885,19867,Beauty,1,213.31
49886,19867,Sports,3,283.52
49887,19868,Home & Kitchen,1,847.38
49888,19869,Electronics,3,358.41
49889,19869,Sports,3,509.66
49890,19869,Home & Kitchen,2,510.6
49891,19869,Grocery,3,714.33
49892,19870,Books,3,1731.53
49893,19871,Sports,2,1999.81
49894,19872,Sports,2,1251.84
49895,19872,Grocery,1,1123.1
49896,19872,Electronics,2,670.59
49897,19872,Grocery,2,991.87
49898,19873,Books,3,4096.1
49899,19874,Beauty,1,2147.49
49900,19875,Home & Kitchen,1,1093.43
49901,19875,Fashion,1,1018.48
49902,19875,Fashion,1,1023.53
49903,19875,Beauty,3,1964.0
49904,19876,Beauty,2,841.54
49905,19876,Electronics,3,834.88
49906,19876,Sports,1,1200.06
49907,19877,Sports,2,551.49
49908,19877,Home & Kitchen,1,892.5
49909,19877,Fashion,1,694.89
49910,19878,Toys,1,2683.51
49911,19879,Books,3,1397.32
49912,19879,Beauty,1,1379.83
49913,19880,Sports,3,1481.88
49914,19880,Books,1,1536.69
49915,19880,Grocery,2,1066.33
49916,19881,Sports,2,1052.39
49917,19881,Books,1,879.96
49918,19882,Electronics,2,1792.54
49919,19882,Sports,2,710.01
49920,19883,Sports,2,509.38
49921,19883,Grocery,1,280.74
49922,19883,Home & Kitchen,3,400.53
49923,19883,Sports,2,319.97
49924,19884,Electronics,2,354.66
49925,19884,Sports,3,331.54
49926,19884,Sports,3,353.39
49927,19884,Fashion,1,601.19
49928,19885,Grocery,1,452.02
49929,19885,Beauty,3,360.9
49930,19885,Fashion,1,406.71
49931,19885,Grocery,1,471.2
49932,19886,Grocery,3,321.41
49933,19886,Sports,2,242.2
49934,19886,Fashion,3,146.94
49935,19887,Toys,2,623.83
49936,19887,Electronics,2,684.9
49937,19888,Electronics,3,622.06
49938,19888,Electronics,1,629.08
49939,19889,Beauty,3,460.65
49940,19889,Beauty,3,311.35
49941,19889,Toys,2,587.08
49942,19890,Electronics,2,922.63
49943,19890,Sports,2,976.17
49944,19891,Toys,2,466.99
49945,19891,Sports,2,327.57
49946,19891,Home & Kitchen,3,597.72
49947,19891,Fashion,1,274.31
49948,19892,Home & Kitchen,2,277.41
49949,19892,Electronics,3,305.69
49950,19892,Grocery,3,392.38
49951,19893,Grocery,2,248.19
49952,19893,Electronics,1,463.1
49953,19893,Books,3,350.4
49954,19893,Electronics,3,274.74
49955,19894,Books,3,2721.12
49956,19895,Grocery,3,489.12
49957,19895,Electronics,1,339.6
49958,19895,Home & Kitchen,3,470.26
49959,19895,Fashion,3,645.98
49960,19896,Toys,3,331.04
49961,19896,Electronics,1,634.44
49962,19896,Electronics,1,325.62
49963,19897,Toys,3,558.91
49964,19897,Home & Kitchen,1,708.94
49965,19898,Sports,3,765.55
49966,19898,Home & Kitchen,1,626.03
49967,19899,Electronics,2,1576.76
49968,19899,Toys,3,1983.2
49969,19900,Books,1,594.56
49970,19900,Beauty,1,969.83
49971,19900,Electronics,3,1077.76
49972,19901,Toys,2,946.78
49973,19901,Toys,2,613.65
49974,19901,Home & Kitchen,2,726.53
49975,19901,Home & Kitchen,2,898.15
49976,19902,Grocery,3,1700.83
49977,19902,Grocery,2,955.38
49978,19902,Grocery,3,1082.75
49979,19903,Toys,2,2582.1
49980,19904,Beauty,2,1931.25
49981,19904,Sports,1,2753.24
49982,19905,Books,1,721.91
49983,19905,Grocery,1,459.85
49984,19905,Electronics,3,550.57
49985,19905,Fashion,3,513.24
