customer_id,signup_date,city,age,gender,acquisition_channel
2534,2025-05-18,Jaipur,63,M,Social Media
2535,2025-08-21,Kolkata,27,F,Paid Ads
2536,2024-01-20,Pune,18,F,Referral
2537,2025-03-29,Ahmedabad,45,F,Social Media
2538,2025-10-04,Mumbai,60,M,Organic
2539,2025-08-25,Hyderabad,31,M,Organic
2540,2024-05-11,Patna,52,M,Paid Ads
2541,2026-05-19,Hyderabad,34,M,Email
2542,2025-01-12,Hyderabad,38,M,Referral
2543,2026-03-20,Chennai,23,F,Organic
2544,2024-09-20,Mumbai,37,F,Email
2545,2025-08-14,Patna,18,M,Organic
2546,2024-09-20,Delhi,42,M,Referral
2547,2024-08-03,Ahmedabad,29,F,Paid Ads
2548,2025-02-21,Bangalore,47,M,Email
2549,2025-04-12,Hyderabad,47,F,Organic
2550,2025-02-20,Jaipur,29,M,Social Media
2551,2026-02-05,Chennai,30,F,Paid Ads
2552,2024-08-14,Hyderabad,27,M,Social Media
2553,2024-04-08,Jaipur,64,F,Organic
2554,2024-09-16,Jaipur,60,M,Social Media
2555,2025-11-06,Delhi,27,F,Email
2556,2025-03-04,Ahmedabad,63,M,Organic
2557,2025-10-16,Ahmedabad,21,M,Paid Ads
2558,2025-04-10,Jaipur,21,F,Organic
2559,2026-01-22,Mumbai,34,F,Referral
2560,2024-04-29,Delhi,23,M,Paid Ads
2561,2025-07-14,Pune,47,F,Social Media
2562,2025-01-26,Kolkata,24,F,Organic
2563,2025-01-18,Delhi,36,M,Email
2564,2026-02-09,Jaipur,53,M,Paid Ads
2565,2024-10-30,Kolkata,19,M,Paid Ads
2566,2025-12-12,Hyderabad,30,M,Paid Ads
2567,2024-06-15,Pune,38,M,Paid Ads
2568,2024-07-29,Pune,58,M,Paid Ads
2569,2025-04-18,Bangalore,57,M,Email
2570,2024-01-11,Kolkata,18,F,Organic
2571,2025-09-06,Jaipur,52,M,Social Media
2572,2025-05-31,Chennai,31,F,Organic
2573,2025-08-13,Hyderabad,33,F,Paid Ads
2574,2025-05-26,Bangalore,58,M,Social Media
2575,2025-11-14,Pune,64,M,Email
2576,2025-06-03,Ahmedabad,48,M,Email
2577,2025-10-30,Patna,35,F,Paid Ads
2578,2024-07-30,Hyderabad,36,M,Social Media
2579,2025-04-11,Kolkata,20,F,Organic
2580,2025-05-13,Bangalore,34,M,Organic
2581,2024-11-08,Ahmedabad,26,M,Paid Ads
2582,2026-01-14,Ahmedabad,54,F,Organic
2583,2025-05-03,Jaipur,64,M,Paid Ads
2584,2024-10-02,Patna,21,M,Social Media
2585,2025-09-10,Chennai,64,M,Email
2586,2025-05-10,Hyderabad,44,F,Organic
2587,2025-03-28,Pune,21,M,Paid Ads
2588,2026-02-01,Delhi,21,F,Referral
2589,2025-01-11,Kolkata,43,F,Paid Ads
2590,2025-05-21,Pune,45,M,Organic
2591,2025-08-07,Pune,30,F,Organic
2592,2025-03-11,Jaipur,19,M,Paid Ads
2593,2025-09-02,Hyderabad,26,M,Social Media
2594,2025-07-21,Pune,37,F,Organic
2595,2024-06-25,Jaipur,41,M,Organic
2596,2026-05-25,Ahmedabad,64,M,Organic
2597,2024-11-06,Chennai,49,M,Social Media
2598,2026-04-27,Pune,29,M,Social Media
2599,2024-10-06,Delhi,60,M,Paid Ads
2600,2026-05-04,Mumbai,47,M,Social Media
2601,2024-02-11,Jaipur,45,M,Organic
2602,2025-12-18,Hyderabad,50,M,Social Media
2603,2024-11-21,Pune,32,M,Organic
2604,2025-11-12,Hyderabad,55,F,Referral
2605,2025-03-28,Ahmedabad,61,M,Paid Ads
2606,2024-04-17,Pune,42,M,Paid Ads
2607,2025-09-27,Patna,36,M,Organic
2608,2026-02-14,Chennai,25,F,Paid Ads
2609,2024-08-04,Patna,40,F,Social Media
2610,2025-04-15,Jaipur,25,M,Organic
2611,2025-01-10,Mumbai,32,F,Paid Ads
2612,2025-01-27,Jaipur,31,M,Social Media
2613,2024-08-27,Hyderabad,35,M,Social Media
2614,2025-10-19,Mumbai,64,F,Organic
2615,2025-08-08,Chennai,28,F,Email
2616,2024-04-24,Mumbai,46,F,Paid Ads
2617,2025-11-28,Mumbai,29,M,Referral
2618,2026-01-14,Kolkata,26,F,Email
2619,2025-09-14,Pune,19,M,Email
2620,2026-04-10,Mumbai,33,F,Organic
2621,2026-02-25,Kolkata,34,M,Referral
2622,2025-10-11,Kolkata,26,M,Email
2623,2026-04-24,Pune,32,F,Organic
2624,2024-02-27,Jaipur,50,M,Organic
2625,2025-07-12,Bangalore,58,M,Organic
2626,2026-04-14,Patna,58,F,Paid Ads
2627,2024-05-12,Patna,35,M,Social Media
2628,2024-06-18,Mumbai,37,M,Organic
2629,2025-01-20,Patna,28,F,Referral
2630,2025-07-05,Pune,42,F,Referral
2631,2024-09-15,Kolkata,31,M,Organic
2632,2024-03-09,Mumbai,25,F,Email
2633,2026-05-24,Pune,36,F,Paid Ads
2634,2025-09-12,Hyderabad,33,M,Email
2635,2025-05-30,Patna,18,F,Paid Ads
2636,2025-10-30,Mumbai,32,F,Paid Ads
2637,2024-06-13,Kolkata,31,M,Referral
2638,2024-01-17,Patna,32,F,Organic
2639,2024-06-02,Chennai,44,M,Social Media
2640,2025-02-05,Pune,25,F,Paid Ads
2641,2024-12-10,Bangalore,59,M,Email
2642,2026-03-04,Kolkata,49,M,Social Media
2643,2026-03-16,Kolkata,56,M,Paid Ads
2644,2026-05-16,Jaipur,32,M,Paid Ads
2645,2024-12-09,Kolkata,36,F,Organic
2646,2025-11-23,Jaipur,39,F,Paid Ads
2647,2025-08-04,Ahmedabad,26,M,Social Media
2648,2025-08-30,Chennai,34,M,Organic
2649,2025-12-20,Jaipur,54,M,Email
2650,2026-02-16,Bangalore,55,F,Organic
2651,2024-08-22,Patna,29,M,Organic
2652,2025-06-19,Kolkata,27,M,Organic
2653,2024-02-08,Jaipur,24,M,Organic
2654,2026-01-19,Pune,56,M,Email
2655,2024-06-11,Patna,20,M,Paid Ads
2656,2025-04-03,Bangalore,54,F,Social Media
2657,2025-10-08,Bangalore,26,M,Organic
2658,2024-05-13,Pune,40,F,Social Media
2659,2024-06-29,Kolkata,61,F,Email
2660,2024-08-08,Ahmedabad,43,F,Paid Ads
2661,2025-06-25,Bangalore,60,M,Email
2662,2025-04-29,Delhi,25,M,Referral
2663,2025-06-16,Bangalore,49,M,Organic
2664,2025-12-08,Jaipur,62,F,Referral
2665,2024-11-17,Jaipur,30,M,Email
2666,2026-03-20,Jaipur,38,M,Email
2667,2026-01-20,Chennai,49,M,Referral
2668,2025-06-25,Pune,49,M,Organic
2669,2026-01-09,Ahmedabad,50,M,Paid Ads
2670,2024-05-31,Patna,45,F,Social Media
2671,2025-11-11,Pune,32,M,Email
2672,2025-12-03,Kolkata,32,F,Email
2673,2025-05-10,Ahmedabad,37,M,Email
2674,2024-04-14,Bangalore,45,M,Paid Ads
2675,2025-04-11,Chennai,49,M,Organic
2676,2024-03-10,Kolkata,23,M,Email
2677,2024-06-27,Hyderabad,30,F,Email
2678,2024-02-05,Chennai,38,M,Email
2679,2025-06-16,Chennai,43,M,Social Media
2680,2024-06-18,Bangalore,35,F,Organic
2681,2024-09-12,Jaipur,34,F,Social Media
2682,2025-01-13,Pune,46,F,Paid Ads
2683,2026-03-12,Chennai,20,F,Referral
2684,2024-09-28,Kolkata,23,M,Referral
2685,2026-05-07,Jaipur,42,F,Email
2686,2024-09-05,Pune,56,F,Social Media
2687,2025-05-29,Jaipur,54,M,Email
2688,2026-05-19,Patna,36,M,Paid Ads
2689,2025-10-24,Ahmedabad,27,F,Organic
2690,2025-12-18,Mumbai,36,M,Organic
2691,2024-12-26,Patna,24,F,Email
2692,2025-09-21,Mumbai,56,F,Paid Ads
2693,2024-10-13,Patna,62,M,Paid Ads
2694,2024-10-16,Chennai,53,F,Organic
2695,2025-11-02,Ahmedabad,34,F,Social Media
2696,2025-09-06,Hyderabad,32,F,Organic
2697,2024-02-15,Ahmedabad,62,M,Social Media
2698,2024-11-02,Kolkata,46,F,Social Media
2699,2025-11-29,Jaipur,63,M,Paid Ads
2700,2025-10-29,Patna,50,M,Paid Ads
2701,2025-08-27,Ahmedabad,26,F,Social Media
2702,2024-01-07,Delhi,20,M,Referral
2703,2024-11-29,Bangalore,42,M,Paid Ads
2704,2024-11-15,Kolkata,24,F,Referral
2705,2025-03-08,Pune,54,F,Organic
2706,2024-04-07,Mumbai,32,M,Organic
2707,2024-06-07,Ahmedabad,46,M,Paid Ads
2708,2026-04-14,Ahmedabad,63,M,Social Media
2709,2024-10-17,Hyderabad,34,F,Organic
2710,2025-07-22,Bangalore,38,M,Paid Ads
2711,2025-05-21,Delhi,23,M,Email
2712,2024-11-02,Ahmedabad,39,F,Email
2713,2025-12-11,Delhi,64,F,Organic
2714,2024-06-26,Patna,64,M,Social Media
2715,2025-02-11,Kolkata,49,F,Referral
2716,2026-01-30,Mumbai,27,M,Social Media
2717,2026-03-30,Pune,30,M,Email
2718,2025-05-01,Bangalore,55,M,Organic
2719,2025-08-26,Bangalore,45,M,Referral
2720,2025-09-01,Kolkata,47,F,Social Media
2721,2024-06-26,Hyderabad,64,F,Referral
2722,2025-06-24,Hyderabad,41,M,Organic
2723,2025-06-30,Delhi,42,M,Referral
2724,2025-12-12,Chennai,20,M,Organic
2725,2024-09-25,Jaipur,46,F,Social Media
2726,2025-04-07,Mumbai,34,F,Paid Ads
2727,2024-05-11,Ahmedabad,34,F,Referral
2728,2024-07-27,Patna,20,M,Email
2729,2025-05-01,Jaipur,34,F,Organic
2730,2024-07-02,Chennai,32,M,Email
2731,2025-01-05,Jaipur,37,F,Organic
2732,2025-04-19,Ahmedabad,33,F,Referral
2733,2024-06-30,Ahmedabad,41,M,Social Media
2734,2024-10-11,Jaipur,42,M,Paid Ads
2735,2025-08-02,Chennai,44,F,Email
2736,2024-08-07,Jaipur,48,M,Organic
2737,2026-03-04,Mumbai,49,M,Referral
2738,2025-08-26,Bangalore,52,M,Paid Ads
2739,2025-10-11,Pune,27,M,Email
2740,2024-08-02,Bangalore,42,M,Paid Ads
2741,2025-08-19,Jaipur,53,F,Email
2742,2025-10-19,Pune,34,M,Paid Ads
2743,2024-10-15,Mumbai,58,M,Referral
2744,2026-01-26,Kolkata,44,M,Paid Ads
2745,2026-04-14,Bangalore,21,F,Organic
2746,2024-09-26,Jaipur,53,M,Referral
2747,2026-05-12,Ahmedabad,43,F,Organic
2748,2024-09-16,Mumbai,45,M,Paid Ads
2749,2026-01-30,Hyderabad,54,F,Organic
2750,2025-03-24,Pune,38,F,Paid Ads
2751,2024-08-05,Delhi,33,F,Social Media
2752,2024-10-17,Patna,61,M,Organic
2753,2025-05-03,Hyderabad,30,F,Organic
2754,2025-12-01,Bangalore,20,M,Paid Ads
2755,2024-03-24,Hyderabad,24,F,Organic
2756,2025-07-11,Patna,57,F,Email
2757,2024-01-15,Patna,19,M,Referral
2758,2026-01-22,Chennai,50,M,Social Media
2759,2024-07-31,Delhi,24,M,Referral
2760,2024-10-30,Ahmedabad,63,F,Paid Ads
2761,2025-08-19,Kolkata,60,F,Email
2762,2026-05-22,Hyderabad,43,F,Referral
2763,2026-02-24,Bangalore,34,F,Referral
2764,2026-02-07,Patna,22,F,Referral
2765,2025-09-27,Ahmedabad,20,M,Social Media
2766,2026-02-02,Jaipur,34,M,Organic
2767,2025-10-07,Hyderabad,62,M,Organic
2768,2025-11-20,Mumbai,38,M,Referral
2769,2026-01-29,Mumbai,20,F,Organic
2770,2024-09-16,Delhi,27,M,Referral
2771,2024-05-08,Jaipur,21,F,Paid Ads
2772,2026-05-28,Kolkata,21,M,Paid Ads
2773,2024-02-17,Pune,27,F,Referral
2774,2024-12-08,Patna,35,M,Organic
2775,2025-03-29,Mumbai,48,M,Email
2776,2024-02-20,Hyderabad,20,F,Organic
2777,2025-03-02,Delhi,50,F,Organic
2778,2024-12-15,Hyderabad,43,F,Organic
2779,2026-04-15,Mumbai,44,M,Social Media
2780,2025-03-24,Pune,40,F,Referral
2781,2024-09-18,Kolkata,38,M,Email
2782,2025-12-11,Bangalore,43,M,Paid Ads
2783,2026-05-28,Pune,41,F,Paid Ads
2784,2026-02-08,Ahmedabad,20,F,Paid Ads
2785,2026-05-03,Mumbai,36,M,Social Media
2786,2026-03-04,Ahmedabad,31,M,Social Media
2787,2024-06-24,Ahmedabad,55,F,Email
2788,2024-06-26,Ahmedabad,55,F,Referral
2789,2025-02-20,Mumbai,22,F,Organic
2790,2026-04-23,Jaipur,42,F,Referral
2791,2025-07-23,Patna,27,M,Organic
2792,2026-04-22,Chennai,30,F,Paid Ads
2793,2024-03-05,Pune,51,M,Email
2794,2025-11-16,Bangalore,62,F,Paid Ads
2795,2026-04-28,Mumbai,50,F,Email
2796,2024-12-05,Kolkata,24,M,Organic
2797,2025-10-22,Jaipur,40,F,Referral
2798,2024-06-08,Bangalore,24,M,Paid Ads
2799,2025-01-19,Hyderabad,25,F,Paid Ads
2800,2025-04-07,Mumbai,22,F,Organic
2801,2024-02-20,Kolkata,51,M,Organic
2802,2025-11-29,Ahmedabad,56,M,Paid Ads
2803,2025-02-12,Pune,50,F,Organic
2804,2025-06-25,Hyderabad,62,M,Organic
2805,2024-05-15,Patna,40,F,Paid Ads
2806,2025-11-13,Bangalore,59,M,Organic
2807,2024-07-01,Pune,20,M,Paid Ads
2808,2025-01-03,Chennai,59,M,Referral
2809,2024-11-22,Ahmedabad,31,M,Email
2810,2025-06-28,Ahmedabad,41,M,Email
2811,2025-10-27,Chennai,38,F,Organic
2812,2024-09-14,Ahmedabad,28,F,Paid Ads
2813,2024-08-04,Pune,38,M,Email
2814,2024-11-16,Delhi,59,M,Email
2815,2024-11-17,Chennai,50,M,Organic
2816,2024-04-02,Ahmedabad,59,F,Email
2817,2025-06-28,Patna,34,M,Email
2818,2026-04-06,Mumbai,47,F,Referral
2819,2025-03-12,Mumbai,35,M,Paid Ads
2820,2026-04-16,Pune,25,F,Paid Ads
2821,2024-09-18,Mumbai,50,M,Paid Ads
2822,2025-05-17,Patna,43,F,Email
2823,2025-03-30,Mumbai,54,F,Organic
2824,2025-03-25,Chennai,29,F,Paid Ads
2825,2025-02-19,Chennai,55,M,Email
2826,2026-03-10,Hyderabad,37,F,Referral
2827,2024-05-27,Patna,33,F,Organic
2828,2024-07-29,Ahmedabad,44,M,Social Media
2829,2025-10-01,Hyderabad,50,M,Referral
2830,2024-04-02,Bangalore,26,F,Referral
2831,2025-03-06,Delhi,61,M,Referral
2832,2024-07-16,Jaipur,35,M,Email
2833,2024-07-25,Chennai,29,F,Organic
2834,2025-01-22,Patna,33,F,Social Media
2835,2024-08-15,Hyderabad,36,M,Email
2836,2025-05-15,Hyderabad,42,M,Email
2837,2025-01-19,Bangalore,36,M,Organic
2838,2025-09-02,Hyderabad,50,F,Social Media
2839,2026-01-30,Patna,56,F,Organic
2840,2024-08-08,Mumbai,55,M,Email
2841,2025-02-21,Mumbai,42,F,Email
2842,2025-10-05,Mumbai,33,M,Paid Ads
2843,2025-08-05,Kolkata,34,M,Social Media
2844,2025-12-03,Delhi,30,F,Social Media
2845,2024-04-27,Kolkata,58,M,Email
2846,2024-05-24,Jaipur,39,F,Referral
2847,2025-09-17,Jaipur,58,F,Paid Ads
2848,2026-03-11,Hyderabad,44,F,Paid Ads
2849,2025-03-08,Chennai,51,M,Social Media
2850,2025-07-27,Ahmedabad,20,M,Organic
2851,2025-12-07,Delhi,62,F,Organic
2852,2026-01-28,Delhi,27,F,Paid Ads
2853,2025-05-23,Hyderabad,51,F,Paid Ads
2854,2024-01-04,Ahmedabad,39,M,Referral
2855,2024-05-24,Chennai,53,M,Paid Ads
2856,2025-12-13,Jaipur,49,F,Organic
2857,2025-07-10,Pune,39,F,Referral
2858,2024-04-08,Bangalore,18,F,Email
2859,2026-04-10,Pune,30,F,Email
2860,2025-09-09,Ahmedabad,24,M,Email
2861,2024-12-04,Delhi,22,F,Paid Ads
2862,2025-10-29,Delhi,42,F,Organic
2863,2024-11-25,Ahmedabad,27,F,Social Media
2864,2026-02-07,Bangalore,30,F,Organic
2865,2025-02-21,Pune,25,M,Paid Ads
2866,2025-05-16,Patna,43,M,Social Media
2867,2025-03-16,Kolkata,22,M,Organic
2868,2025-06-08,Pune,20,M,Organic
2869,2026-04-30,Hyderabad,32,F,Paid Ads
2870,2024-07-21,Kolkata,56,F,Organic
2871,2026-05-29,Chennai,55,M,Email
2872,2026-01-23,Patna,45,M,Social Media
2873,2025-06-17,Ahmedabad,53,F,Referral
2874,2024-03-16,Delhi,60,F,Paid Ads
2875,2024-03-12,Chennai,53,F,Organic
2876,2024-06-03,Kolkata,22,F,Email
2877,2025-12-14,Patna,31,M,Referral
2878,2024-01-26,Bangalore,36,M,Referral
2879,2024-07-11,Jaipur,36,F,Organic
2880,2024-09-02,Delhi,30,F,Paid Ads
2881,2025-11-16,Pune,27,M,Organic
2882,2025-12-10,Ahmedabad,44,M,Referral
2883,2024-01-02,Hyderabad,30,F,Organic
2884,2025-10-26,Delhi,18,M,Organic
2885,2024-11-10,Jaipur,46,F,Social Media
2886,2024-07-23,Pune,28,F,Email
2887,2025-04-13,Mumbai,25,M,Organic
2888,2024-09-03,Chennai,26,M,Email
2889,2025-03-01,Jaipur,23,M,Referral
2890,2024-05-24,Bangalore,36,M,Referral
2891,2025-07-13,Ahmedabad,61,F,Organic
2892,2025-01-23,Kolkata,49,F,Paid Ads
2893,2024-05-08,Chennai,61,M,Organic
2894,2025-07-31,Pune,53,F,Organic
2895,2024-09-14,Jaipur,58,F,Social Media
2896,2024-03-21,Kolkata,59,F,Email
2897,2025-09-07,Delhi,35,M,Social Media
2898,2025-04-19,Jaipur,32,F,Organic
2899,2024-12-29,Bangalore,60,F,Email
2900,2025-10-28,Mumbai,34,F,Paid Ads
2901,2024-05-21,Patna,30,M,Email
2902,2024-05-27,Mumbai,46,F,Social Media
2903,2024-01-02,Delhi,22,F,Paid Ads
2904,2024-11-27,Mumbai,36,M,Referral
2905,2026-01-10,Kolkata,62,F,Paid Ads
2906,2024-05-01,Pune,25,F,Organic
2907,2024-07-25,Kolkata,64,F,Social Media
2908,2024-12-17,Kolkata,36,M,Social Media
2909,2026-03-17,Bangalore,38,F,Referral
2910,2025-11-22,Bangalore,50,M,Paid Ads
2911,2024-01-15,Patna,58,F,Organic
2912,2024-01-13,Pune,61,F,Organic
2913,2025-06-17,Bangalore,41,F,Paid Ads
2914,2024-07-06,Bangalore,64,M,Organic
2915,2025-10-18,Mumbai,45,M,Organic
2916,2024-07-24,Mumbai,44,M,Organic
2917,2026-01-12,Ahmedabad,35,F,Paid Ads
2918,2024-04-20,Bangalore,54,M,Referral
2919,2024-12-21,Bangalore,56,F,Social Media
2920,2025-08-18,Ahmedabad,49,F,Social Media
2921,2024-05-18,Jaipur,24,M,Email
2922,2024-06-08,Ahmedabad,47,F,Social Media
2923,2024-06-09,Patna,61,F,Referral
2924,2025-05-01,Kolkata,49,F,Organic
2925,2025-07-24,Chennai,55,M,Paid Ads
2926,2025-04-09,Kolkata,20,M,Referral
2927,2024-08-01,Jaipur,34,F,Paid Ads
2928,2025-08-17,Chennai,52,F,Paid Ads
2929,2024-07-25,Kolkata,19,F,Referral
2930,2024-08-09,Mumbai,33,M,Organic
2931,2024-04-16,Jaipur,58,F,Paid Ads
2932,2026-04-04,Pune,32,M,Email
2933,2026-05-25,Jaipur,54,F,Paid Ads
2934,2024-01-14,Delhi,30,M,Referral
2935,2024-09-11,Patna,48,F,Organic
2936,2025-11-14,Ahmedabad,61,M,Paid Ads
2937,2025-06-29,Patna,61,M,Organic
2938,2024-11-26,Chennai,26,F,Organic
2939,2024-08-23,Delhi,60,F,Email
2940,2025-10-01,Jaipur,34,M,Paid Ads
2941,2025-11-18,Pune,39,M,Referral
2942,2024-12-03,Ahmedabad,55,F,Email
2943,2024-05-14,Patna,41,F,Social Media
2944,2024-06-05,Jaipur,52,F,Organic
2945,2024-08-05,Kolkata,64,F,Paid Ads
2946,2024-07-10,Hyderabad,58,F,Organic
2947,2025-08-19,Bangalore,62,M,Paid Ads
2948,2025-06-30,Jaipur,55,F,Paid Ads
2949,2025-10-29,Jaipur,52,F,Referral
2950,2025-05-03,Mumbai,40,F,Email
2951,2024-08-05,Jaipur,46,M,Organic
2952,2025-01-19,Jaipur,40,M,Organic
2953,2025-03-06,Hyderabad,55,M,Email
2954,2024-05-10,Hyderabad,24,F,Organic
2955,2025-01-20,Delhi,46,M,Paid Ads
2956,2026-05-09,Patna,46,M,Paid Ads
2957,2025-03-18,Hyderabad,29,F,Social Media
2958,2024-02-11,Bangalore,34,F,Organic
2959,2025-04-13,Hyderabad,44,F,Referral
2960,2024-11-15,Mumbai,37,M,Email
2961,2026-03-15,Jaipur,62,M,Social Media
2962,2026-03-02,Jaipur,50,M,Organic
2963,2024-10-20,Ahmedabad,46,F,Social Media
2964,2025-08-31,Bangalore,41,F,Paid Ads
2965,2025-04-04,Chennai,58,F,Organic
2966,2024-03-25,Bangalore,61,M,Social Media
2967,2025-01-06,Pune,27,M,Social Media
2968,2026-02-07,Bangalore,53,M,Organic
2969,2025-08-22,Ahmedabad,64,F,Organic
2970,2024-06-24,Kolkata,33,M,Referral
2971,2025-01-09,Ahmedabad,47,M,Organic
2972,2026-02-15,Chennai,53,F,Paid Ads
2973,2024-04-20,Mumbai,21,F,Social Media
2974,2026-03-31,Delhi,46,M,Referral
2975,2024-01-19,Bangalore,36,F,Social Media
2976,2025-07-14,Kolkata,47,F,Organic
2977,2025-05-06,Hyderabad,24,F,Organic
2978,2024-07-24,Patna,58,M,Email
2979,2025-08-23,Kolkata,22,F,Organic
2980,2025-10-15,Ahmedabad,25,F,Paid Ads
2981,2025-07-21,Bangalore,30,F,Email
2982,2026-04-28,Mumbai,25,F,Email
2983,2024-09-25,Ahmedabad,39,F,Social Media
2984,2026-01-01,Pune,58,M,Social Media
2985,2024-04-23,Delhi,21,F,Organic
2986,2024-01-26,Kolkata,42,F,Email
2987,2024-04-14,Pune,46,F,Social Media
2988,2024-01-22,Hyderabad,40,M,Paid Ads
2989,2025-02-11,Hyderabad,62,F,Organic
2990,2024-12-01,Ahmedabad,19,M,Email
2991,2024-03-02,Jaipur,30,M,Paid Ads
2992,2024-04-03,Patna,25,F,Paid Ads
2993,2025-09-10,Bangalore,27,F,Email
2994,2026-02-25,Patna,40,M,Email
2995,2025-03-21,Mumbai,46,M,Paid Ads
2996,2026-02-17,Mumbai,51,F,Email
2997,2025-10-07,Delhi,25,M,Email
2998,2025-10-20,Ahmedabad,61,F,Referral
2999,2025-09-16,Chennai,46,F,Social Media
3000,2024-05-08,Hyderabad,20,M,Organic
3001,2026-04-13,Mumbai,27,M,Paid Ads
3002,2026-04-15,Jaipur,18,M,Organic
3003,2024-08-25,Mumbai,32,M,Organic
3004,2025-03-07,Jaipur,54,M,Email
3005,2024-05-09,Delhi,25,M,Email
3006,2025-04-26,Jaipur,36,M,Organic
3007,2024-05-02,Kolkata,29,M,Referral
3008,2026-03-05,Delhi,23,M,Organic
3009,2024-11-11,Hyderabad,39,F,Referral
3010,2024-08-29,Ahmedabad,21,M,Social Media
3011,2026-04-13,Ahmedabad,54,F,Organic
3012,2025-05-22,Kolkata,24,F,Paid Ads
3013,2025-08-29,Hyderabad,40,M,Paid Ads
3014,2024-04-12,Delhi,43,F,Organic
3015,2025-04-26,Mumbai,58,F,Organic
3016,2025-11-10,Kolkata,32,F,Paid Ads
3017,2025-01-05,Mumbai,40,F,Paid Ads
3018,2024-03-30,Hyderabad,53,M,Social Media
3019,2025-01-14,Ahmedabad,50,M,Paid Ads
3020,2024-05-13,Ahmedabad,33,M,Social Media
3021,2025-11-05,Jaipur,33,F,Organic
3022,2024-06-29,Bangalore,43,F,Paid Ads
3023,2025-12-05,Delhi,27,M,Organic
3024,2024-03-26,Patna,18,F,Organic
3025,2025-04-25,Chennai,29,M,Paid Ads
3026,2024-09-29,Ahmedabad,21,F,Social Media
3027,2024-07-04,Delhi,53,M,Email
3028,2024-01-20,Delhi,31,M,Organic
3029,2024-08-01,Jaipur,59,F,Referral
3030,2024-01-18,Ahmedabad,36,M,Email
3031,2024-09-11,Ahmedabad,36,M,Organic
3032,2026-02-10,Mumbai,35,M,Social Media
3033,2025-06-22,Kolkata,56,F,Referral
3034,2026-03-23,Bangalore,49,F,Organic
3035,2026-03-14,Kolkata,53,M,Organic
3036,2025-02-06,Patna,19,F,Referral
3037,2024-09-16,Ahmedabad,39,F,Organic
3038,2025-07-31,Kolkata,26,M,Referral
3039,2024-07-16,Patna,33,M,Organic
3040,2025-02-21,Mumbai,27,F,Paid Ads
3041,2024-07-02,Ahmedabad,23,M,Paid Ads
3042,2024-02-15,Jaipur,64,F,Organic
3043,2025-06-04,Pune,21,F,Organic
3044,2025-10-28,Kolkata,52,M,Email
3045,2025-02-26,Delhi,60,F,Referral
3046,2026-03-24,Patna,36,F,Organic
3047,2024-04-09,Delhi,58,F,Social Media
3048,2025-02-12,Hyderabad,48,M,Referral
3049,2024-04-29,Bangalore,18,M,Email
3050,2026-02-09,Kolkata,57,M,Organic
3051,2025-12-08,Hyderabad,23,F,Social Media
3052,2026-03-04,Delhi,60,F,Organic
3053,2025-07-13,Ahmedabad,60,M,Organic
3054,2024-03-27,Ahmedabad,29,M,Organic
3055,2026-02-15,Bangalore,27,M,Organic
3056,2026-05-30,Chennai,54,M,Organic
3057,2024-09-16,Jaipur,33,M,Email
3058,2025-07-25,Ahmedabad,49,F,Referral
3059,2024-09-01,Delhi,23,F,Organic
3060,2025-01-31,Ahmedabad,54,F,Paid Ads
3061,2024-06-08,Mumbai,63,M,Paid Ads
3062,2024-06-28,Pune,42,M,Paid Ads
3063,2024-12-20,Pune,37,M,Social Media
3064,2026-03-01,Kolkata,46,M,Referral
3065,2024-01-04,Chennai,37,F,Organic
3066,2024-03-09,Patna,64,M,Organic
3067,2024-01-20,Jaipur,51,M,Organic
3068,2025-01-14,Delhi,18,M,Organic
3069,2024-03-12,Bangalore,32,F,Referral
3070,2026-01-02,Mumbai,32,F,Paid Ads
3071,2025-07-19,Jaipur,46,M,Organic
3072,2025-08-17,Chennai,22,M,Organic
3073,2024-08-21,Mumbai,52,M,Email
3074,2024-10-05,Mumbai,41,F,Email
3075,2024-02-24,Delhi,32,F,Referral
3076,2026-05-08,Jaipur,54,M,Organic
3077,2025-10-13,Jaipur,40,M,Social Media
3078,2024-12-14,Delhi,35,M,Organic
3079,2025-05-14,Ahmedabad,43,M,Organic
3080,2025-01-20,Delhi,24,M,Referral
3081,2025-10-08,Kolkata,48,F,Paid Ads
3082,2025-05-12,Kolkata,48,F,Email
3083,2025-02-25,Delhi,56,M,Referral
3084,2024-04-30,Pune,58,M,Referral
3085,2025-08-02,Mumbai,31,M,Paid Ads
3086,2024-07-04,Pune,46,M,Paid Ads
3087,2026-02-18,Delhi,36,F,Organic
3088,2024-03-22,Bangalore,62,F,Organic
3089,2024-10-05,Bangalore,26,F,Organic
3090,2024-12-12,Patna,23,M,Referral
3091,2026-03-12,Ahmedabad,29,M,Social Media
3092,2024-03-12,Jaipur,29,M,Paid Ads
3093,2025-09-14,Bangalore,53,M,Organic
3094,2024-04-17,Jaipur,29,F,Email
3095,2025-12-23,Bangalore,19,M,Organic
3096,2025-03-14,Ahmedabad,59,M,Organic
3097,2025-04-27,Mumbai,64,M,Organic
3098,2025-05-23,Bangalore,39,M,Organic
3099,2024-05-14,Jaipur,48,F,Email
3100,2026-05-09,Kolkata,35,F,Referral
3101,2025-12-10,Bangalore,20,M,Paid Ads
3102,2024-01-13,Bangalore,42,F,Email
3103,2025-07-27,Patna,44,F,Organic
3104,2024-11-07,Kolkata,41,M,Organic
