customer_id,signup_date,city,age,gender,acquisition_channel,total_orders,total_spend,avg_order_value,last_order_date,first_order_date,discount_orders,recency_days,tenure_days,discount_rate,order_frequency,category_diversity,preferred_payment,churned
3037,2024-09-16,Ahmedabad,39,F,Organic,14.0,20202.47,1443.0335714285716,2025-12-04,2024-11-08,2.0,118.0,391.0,0.14285714285714285,1.0714285714285714,8.0,UPI,1
3038,2025-07-31,Kolkata,26,M,Referral,3.0,5868.75,1956.25,2025-11-03,2025-09-25,0.0,149.0,39.0,0.0,2.25,3.0,UPI,1
3039,2024-07-16,Patna,33,M,Organic,4.0,6512.32,1628.08,2024-08-11,2024-07-26,1.0,598.0,16.0,0.25,7.0588235294117645,7.0,Card,1
3040,2025-02-21,Mumbai,27,F,Paid Ads,0.0,0.0,0.0,,,,404.0,,0.0,0.0,0.0,None,1
3041,2024-07-02,Ahmedabad,23,M,Paid Ads,0.0,0.0,0.0,,,,638.0,,0.0,0.0,0.0,None,1
3042,2024-02-15,Jaipur,64,F,Organic,0.0,0.0,0.0,,,,776.0,,0.0,0.0,0.0,None,1
3043,2025-06-04,Pune,21,F,Organic,12.0,18422.54,1535.2116666666668,2026-03-28,2025-06-06,4.0,4.0,295.0,0.3333333333333333,1.2162162162162162,8.0,UPI,0
3044,2025-10-28,Kolkata,52,M,Email,2.0,2048.88,1024.44,2025-12-23,2025-11-18,0.0,99.0,35.0,0.0,1.6666666666666665,2.0,UPI,1
3045,2025-02-26,Delhi,60,F,Referral,1.0,1996.3,1996.3,2025-02-28,2025-02-28,0.0,397.0,0.0,0.0,30.0,2.0,UPI,1
3046,2026-03-24,Patna,36,F,Organic,0.0,0.0,0.0,,,,8.0,,0.0,0.0,0.0,None,0
3047,2024-04-09,Delhi,58,F,Social Media,8.0,10841.25,1355.15625,2024-09-13,2024-05-15,4.0,565.0,121.0,0.5,1.9672131147540985,7.0,UPI,1
3048,2025-02-12,Hyderabad,48,M,Referral,39.0,128195.79,3287.0715384615382,2026-03-12,2025-02-25,11.0,20.0,380.0,0.28205128205128205,3.0708661417322833,8.0,UPI,0
3049,2024-04-29,Bangalore,18,M,Email,15.0,22527.43,1501.8286666666668,2025-03-21,2024-05-02,1.0,376.0,323.0,0.06666666666666667,1.3888888888888888,8.0,Card,1
3050,2026-02-09,Kolkata,57,M,Organic,0.0,0.0,0.0,,,,51.0,,0.0,0.0,0.0,None,1
3051,2025-12-08,Hyderabad,23,F,Social Media,0.0,0.0,0.0,,,,114.0,,0.0,0.0,0.0,None,1
3052,2026-03-04,Delhi,60,F,Organic,0.0,0.0,0.0,,,,28.0,,0.0,0.0,0.0,None,1
3053,2025-07-13,Ahmedabad,60,M,Organic,7.0,19148.11,2735.444285714286,2025-09-08,2025-07-21,2.0,205.0,49.0,0.2857142857142857,4.2,6.0,UPI,1
3054,2024-03-27,Ahmedabad,29,M,Organic,0.0,0.0,0.0,,,,735.0,,0.0,0.0,0.0,None,1
3055,2026-02-15,Bangalore,27,M,Organic,2.0,3443.3999999999996,1721.6999999999998,2026-03-25,2026-02-15,0.0,7.0,38.0,0.0,1.5384615384615383,4.0,UPI,0
3057,2024-09-16,Jaipur,33,M,Email,1.0,1124.29,1124.29,2024-10-06,2024-10-06,0.0,542.0,0.0,0.0,30.0,3.0,Card,1
3058,2025-07-25,Ahmedabad,49,F,Referral,1.0,1041.94,1041.94,2025-08-11,2025-08-11,1.0,233.0,0.0,1.0,30.0,1.0,Card,1
3059,2024-09-01,Delhi,23,F,Organic,30.0,103386.52,3446.2173333333335,2026-03-13,2024-09-19,14.0,19.0,540.0,0.4666666666666667,1.6635859519408502,8.0,Card,0
3060,2025-01-31,Ahmedabad,54,F,Paid Ads,0.0,0.0,0.0,,,,425.0,,0.0,0.0,0.0,None,1
3061,2024-06-08,Mumbai,63,M,Paid Ads,2.0,1272.99,636.495,2024-07-26,2024-07-09,1.0,614.0,17.0,0.5,3.333333333333333,5.0,Card,1
3062,2024-06-28,Pune,42,M,Paid Ads,0.0,0.0,0.0,,,,642.0,,0.0,0.0,0.0,None,1
3063,2024-12-20,Pune,37,M,Social Media,14.0,21172.04,1512.2885714285715,2026-01-25,2024-12-31,5.0,66.0,390.0,0.35714285714285715,1.0741687979539642,8.0,UPI,1
3064,2026-03-01,Kolkata,46,M,Referral,0.0,0.0,0.0,,,,31.0,,0.0,0.0,0.0,None,1
3065,2024-01-04,Chennai,37,F,Organic,27.0,44194.26,1636.8244444444445,2026-03-20,2024-01-31,10.0,12.0,779.0,0.37037037037037035,1.0384615384615385,8.0,Card,0
3066,2024-03-09,Patna,64,M,Organic,0.0,0.0,0.0,,,,753.0,,0.0,0.0,0.0,None,1
3067,2024-01-20,Jaipur,51,M,Organic,2.0,2381.6,1190.8,2024-08-23,2024-07-18,0.0,586.0,36.0,0.0,1.6216216216216217,4.0,UPI,1
3068,2025-01-14,Delhi,18,M,Organic,0.0,0.0,0.0,,,,442.0,,0.0,0.0,0.0,None,1
3069,2024-03-12,Bangalore,32,F,Referral,2.0,1985.3899999999999,992.6949999999999,2024-06-28,2024-04-19,0.0,642.0,70.0,0.0,0.8450704225352113,2.0,UPI,1
3070,2026-01-02,Mumbai,32,F,Paid Ads,7.0,11435.3,1633.6142857142856,2026-03-29,2026-01-28,0.0,3.0,60.0,0.0,3.4426229508196724,8.0,COD,0
3071,2025-07-19,Jaipur,46,M,Organic,6.0,11253.86,1875.6433333333334,2026-02-24,2025-07-27,0.0,36.0,212.0,0.0,0.8450704225352113,6.0,Wallet,0
3072,2025-08-17,Chennai,22,M,Organic,10.0,15433.28,1543.328,2026-02-23,2025-08-30,1.0,37.0,177.0,0.1,1.6853932584269662,8.0,Card,0
3073,2024-08-21,Mumbai,52,M,Email,42.0,131187.29,3123.506904761905,2026-03-27,2024-08-26,10.0,5.0,578.0,0.23809523809523808,2.176165803108808,8.0,UPI,0
3074,2024-10-05,Mumbai,41,F,Email,2.0,1509.2600000000002,754.6300000000001,2024-12-10,2024-10-11,0.0,477.0,60.0,0.0,0.9836065573770493,2.0,UPI,1
3075,2024-02-24,Delhi,32,F,Referral,11.0,20828.95,1893.540909090909,2025-07-14,2024-05-14,6.0,261.0,426.0,0.5454545454545454,0.7728337236533958,8.0,UPI,1
3077,2025-10-13,Jaipur,40,M,Social Media,10.0,17069.05,1706.905,2026-03-12,2025-10-28,2.0,20.0,135.0,0.2,2.2058823529411766,8.0,UPI,0
3078,2024-12-14,Delhi,35,M,Organic,0.0,0.0,0.0,,,,473.0,,0.0,0.0,0.0,None,1
3079,2025-05-14,Ahmedabad,43,M,Organic,0.0,0.0,0.0,,,,322.0,,0.0,0.0,0.0,None,1
3080,2025-01-20,Delhi,24,M,Referral,19.0,30453.65,1602.8236842105264,2026-01-11,2025-02-10,5.0,80.0,335.0,0.2631578947368421,1.6964285714285714,8.0,COD,1
3081,2025-10-08,Kolkata,48,F,Paid Ads,1.0,1612.59,1612.59,2025-11-26,2025-11-26,0.0,126.0,0.0,0.0,30.0,3.0,COD,0
3082,2025-05-12,Kolkata,48,F,Email,0.0,0.0,0.0,,,,324.0,,0.0,0.0,0.0,None,1
3083,2025-02-25,Delhi,56,M,Referral,27.0,81243.7,3009.025925925926,2026-02-17,2025-02-26,5.0,43.0,356.0,0.18518518518518517,2.26890756302521,8.0,UPI,0
3084,2024-04-30,Pune,58,M,Referral,5.0,7279.8,1455.96,2024-06-29,2024-05-11,1.0,641.0,49.0,0.2,3.0,8.0,UPI,1
3085,2025-08-02,Mumbai,31,M,Paid Ads,8.0,10766.09,1345.76125,2026-02-11,2025-08-17,3.0,49.0,178.0,0.375,1.340782122905028,7.0,Card,0
3086,2024-07-04,Pune,46,M,Paid Ads,1.0,642.69,642.69,2024-09-20,2024-09-20,0.0,558.0,0.0,0.0,30.0,4.0,Card,1
3087,2026-02-18,Delhi,36,F,Organic,0.0,0.0,0.0,,,,42.0,,0.0,0.0,0.0,None,1
3088,2024-03-22,Bangalore,62,F,Organic,2.0,4305.469999999999,2152.7349999999997,2024-04-17,2024-03-23,1.0,714.0,25.0,0.5,2.307692307692308,3.0,UPI,1
3089,2024-10-05,Bangalore,26,F,Organic,13.0,20223.010000000002,1555.616153846154,2025-11-13,2024-12-05,4.0,139.0,343.0,0.3076923076923077,1.1337209302325582,8.0,COD,1
3090,2024-12-12,Patna,23,M,Referral,2.0,1851.23,925.615,2025-08-10,2025-02-20,1.0,234.0,171.0,0.5,0.3488372093023256,2.0,Card,1
3091,2026-03-12,Ahmedabad,29,M,Social Media,0.0,0.0,0.0,,,,20.0,,0.0,0.0,0.0,None,0
3092,2024-03-12,Jaipur,29,M,Paid Ads,5.0,4258.219999999999,851.6439999999999,2025-06-22,2024-07-17,1.0,283.0,340.0,0.2,0.43988269794721413,6.0,Card,0
3093,2025-09-14,Bangalore,53,M,Organic,0.0,0.0,0.0,,,,199.0,,0.0,0.0,0.0,None,1
3094,2024-04-17,Jaipur,29,F,Email,28.0,41498.58,1482.092142857143,2026-03-29,2024-04-18,7.0,3.0,710.0,0.25,1.1814345991561181,8.0,Card,0
3095,2025-12-23,Bangalore,19,M,Organic,0.0,0.0,0.0,,,,99.0,,0.0,0.0,0.0,None,1
3096,2025-03-14,Ahmedabad,59,M,Organic,16.0,49568.82,3098.05125,2025-10-03,2025-03-25,1.0,180.0,192.0,0.0625,2.4870466321243523,7.0,UPI,1
3097,2025-04-27,Mumbai,64,M,Organic,2.0,1473.75,736.875,2025-05-22,2025-04-30,0.0,314.0,22.0,0.0,2.608695652173913,4.0,UPI,1
3098,2025-05-23,Bangalore,39,M,Organic,0.0,0.0,0.0,,,,313.0,,0.0,0.0,0.0,None,1
3099,2024-05-14,Jaipur,48,F,Email,5.0,8355.94,1671.188,2024-10-21,2024-06-10,2.0,527.0,133.0,0.4,1.1194029850746268,6.0,UPI,1
3101,2025-12-10,Bangalore,20,M,Paid Ads,0.0,0.0,0.0,,,,112.0,,0.0,0.0,0.0,None,1
3102,2024-01-13,Bangalore,42,F,Email,11.0,17799.239999999998,1618.1127272727272,2025-01-24,2024-03-08,2.0,432.0,322.0,0.18181818181818182,1.021671826625387,7.0,Wallet,1
3103,2025-07-27,Patna,44,F,Organic,0.0,0.0,0.0,,,,248.0,,0.0,0.0,0.0,None,1
3104,2024-11-07,Kolkata,41,M,Organic,13.0,24100.73,1853.9023076923077,2025-12-28,2024-12-31,2.0,94.0,362.0,0.15384615384615385,1.0743801652892562,6.0,UPI,1
3105,2025-03-28,Bangalore,47,M,Organic,13.0,17606.24,1354.326153846154,2026-02-14,2025-04-21,3.0,46.0,299.0,0.23076923076923078,1.3,8.0,Card,0
3107,2025-04-17,Ahmedabad,56,M,Organic,0.0,0.0,0.0,,,,349.0,,0.0,0.0,0.0,None,1
3108,2025-01-11,Hyderabad,22,F,Email,20.0,28379.6,1418.98,2026-03-15,2025-01-30,8.0,17.0,409.0,0.4,1.4634146341463414,8.0,UPI,0
3109,2025-12-21,Kolkata,21,M,Social Media,7.0,10810.68,1544.3828571428571,2026-04-01,2026-01-23,1.0,0.0,68.0,0.14285714285714285,3.0434782608695654,7.0,COD,0
3110,2025-07-26,Patna,38,M,Email,5.0,8049.5,1609.9,2026-02-13,2025-08-10,2.0,47.0,187.0,0.4,0.7978723404255319,7.0,UPI,0
3111,2026-02-05,Chennai,61,M,Organic,0.0,0.0,0.0,,,,55.0,,0.0,0.0,0.0,None,0
3112,2024-10-30,Patna,43,M,Social Media,30.0,102168.76,3405.625333333333,2025-09-21,2024-11-24,9.0,192.0,301.0,0.3,2.9801324503311255,8.0,UPI,1
3114,2025-01-15,Patna,51,M,Referral,0.0,0.0,0.0,,,,441.0,,0.0,0.0,0.0,None,1
3115,2024-08-21,Ahmedabad,60,M,Email,2.0,1733.24,866.62,2024-08-25,2024-08-23,1.0,584.0,2.0,0.5,20.0,5.0,UPI,1
3116,2024-01-10,Hyderabad,34,M,Organic,14.0,25591.96,1827.9971428571428,2025-05-16,2024-01-23,7.0,320.0,479.0,0.5,0.875,8.0,UPI,1
3117,2025-09-28,Chennai,60,M,Social Media,0.0,0.0,0.0,,,,185.0,,0.0,0.0,0.0,None,1
3118,2024-02-07,Bangalore,42,F,Social Media,3.0,5337.85,1779.2833333333335,2024-07-28,2024-02-28,2.0,612.0,151.0,0.6666666666666666,0.5921052631578947,5.0,UPI,1
3119,2024-12-27,Ahmedabad,33,M,Organic,2.0,1880.2600000000002,940.1300000000001,2025-03-06,2025-01-26,0.0,391.0,39.0,0.0,1.5,2.0,Card,1
3121,2025-06-22,Mumbai,58,F,Email,0.0,0.0,0.0,,,,283.0,,0.0,0.0,0.0,None,1
3122,2024-01-15,Hyderabad,39,M,Organic,4.0,3277.04,819.26,2025-02-22,2024-06-13,0.0,403.0,254.0,0.0,0.47058823529411764,4.0,UPI,1
3123,2025-06-04,Kolkata,48,F,Paid Ads,10.0,15595.77,1559.577,2026-03-24,2025-06-07,4.0,8.0,290.0,0.4,1.0309278350515465,8.0,COD,0
3124,2024-01-03,Pune,52,F,Paid Ads,1.0,1253.43,1253.43,2024-02-03,2024-02-03,0.0,788.0,0.0,0.0,30.0,3.0,Wallet,1
3125,2025-08-07,Mumbai,28,M,Organic,5.0,9224.31,1844.8619999999999,2025-12-02,2025-08-08,2.0,120.0,116.0,0.4,1.2820512820512822,6.0,UPI,1
3126,2025-04-22,Mumbai,25,M,Paid Ads,0.0,0.0,0.0,,,,344.0,,0.0,0.0,0.0,None,1
3127,2024-06-10,Bangalore,41,M,Referral,5.0,5883.4400000000005,1176.688,2024-09-01,2024-07-10,2.0,577.0,53.0,0.4,2.7777777777777777,6.0,Wallet,1
3128,2024-11-14,Ahmedabad,47,M,Referral,0.0,0.0,0.0,,,,503.0,,0.0,0.0,0.0,None,1
3130,2025-01-04,Ahmedabad,63,F,Referral,3.0,3297.88,1099.2933333333333,2025-04-26,2025-02-21,2.0,340.0,64.0,0.6666666666666666,1.3846153846153846,6.0,UPI,1
3131,2025-10-14,Kolkata,36,M,Email,12.0,38764.72,3230.3933333333334,2026-03-09,2025-10-14,4.0,23.0,146.0,0.3333333333333333,2.4489795918367343,8.0,UPI,1
3132,2026-02-03,Pune,53,M,Referral,2.0,2802.26,1401.13,2026-03-19,2026-02-04,1.0,13.0,43.0,0.5,1.3636363636363638,5.0,Card,0
3133,2024-04-03,Delhi,41,F,Email,8.0,9805.57,1225.69625,2024-12-14,2024-05-17,1.0,473.0,211.0,0.125,1.1320754716981132,7.0,UPI,1
3134,2024-08-09,Chennai,59,M,Email,16.0,24850.82,1553.17625,2026-03-11,2024-08-12,4.0,21.0,576.0,0.25,0.8318890814558059,8.0,Wallet,0
3135,2025-03-10,Chennai,31,F,Paid Ads,0.0,0.0,0.0,,,,387.0,,0.0,0.0,0.0,None,1
3136,2024-05-24,Chennai,24,F,Paid Ads,12.0,18497.44,1541.4533333333331,2025-03-04,2024-05-25,4.0,393.0,283.0,0.3333333333333333,1.267605633802817,7.0,Card,1
3137,2024-03-09,Chennai,61,M,Paid Ads,23.0,73491.1,3195.2652173913048,2025-02-27,2024-03-10,4.0,398.0,354.0,0.17391304347826086,1.9436619718309858,8.0,UPI,1
3138,2024-12-25,Ahmedabad,61,F,Paid Ads,16.0,29369.93,1835.620625,2026-03-15,2024-12-29,5.0,17.0,441.0,0.3125,1.0859728506787332,8.0,Card,0
3139,2026-03-18,Mumbai,43,F,Organic,0.0,0.0,0.0,,,,14.0,,0.0,0.0,0.0,None,0
3140,2025-10-03,Bangalore,60,M,Email,3.0,1893.97,631.3233333333334,2025-12-22,2025-10-09,0.0,100.0,74.0,0.0,1.2,7.0,UPI,1
3141,2025-08-01,Jaipur,22,F,Paid Ads,0.0,0.0,0.0,,,,243.0,,0.0,0.0,0.0,None,1
3142,2025-12-13,Bangalore,43,F,Organic,2.0,1551.68,775.84,2026-03-30,2026-02-18,0.0,2.0,40.0,0.0,1.4634146341463414,3.0,Wallet,0
3143,2024-05-11,Pune,53,M,Organic,18.0,34894.08,1938.5600000000002,2026-03-19,2024-06-06,4.0,13.0,651.0,0.2222222222222222,0.8282208588957055,8.0,UPI,0
3144,2024-05-28,Ahmedabad,30,M,Paid Ads,3.0,2171.43,723.81,2024-11-14,2024-10-28,0.0,503.0,17.0,0.0,5.0,5.0,UPI,1
3145,2026-02-24,Pune,28,F,Organic,2.0,3905.87,1952.935,2026-03-22,2026-02-25,0.0,10.0,25.0,0.0,2.307692307692308,5.0,Card,1
3146,2024-07-26,Chennai,49,F,Social Media,1.0,1781.18,1781.18,2024-08-01,2024-08-01,0.0,608.0,0.0,0.0,30.0,2.0,Card,1
3147,2025-09-04,Bangalore,20,M,Paid Ads,2.0,2764.9700000000003,1382.4850000000001,2026-01-03,2025-09-21,2.0,88.0,104.0,1.0,0.5714285714285715,2.0,UPI,0
3148,2024-04-26,Jaipur,37,M,Paid Ads,2.0,2040.1599999999999,1020.0799999999999,2024-05-16,2024-05-11,0.0,685.0,5.0,0.0,10.0,3.0,UPI,1
3149,2024-04-06,Hyderabad,62,M,Referral,0.0,0.0,0.0,,,,725.0,,0.0,0.0,0.0,None,1
3150,2025-11-06,Delhi,61,F,Referral,0.0,0.0,0.0,,,,146.0,,0.0,0.0,0.0,None,1
3151,2024-07-22,Ahmedabad,25,F,Paid Ads,4.0,3748.4900000000002,937.1225000000001,2024-10-16,2024-08-10,2.0,532.0,67.0,0.5,1.7647058823529411,6.0,UPI,1
3152,2025-01-02,Bangalore,35,F,Referral,20.0,32066.72,1603.336,2026-01-06,2025-01-10,5.0,85.0,361.0,0.25,1.6574585635359116,8.0,Card,1
3153,2025-03-29,Chennai,30,F,Social Media,1.0,2444.56,2444.56,2025-04-11,2025-04-11,0.0,355.0,0.0,0.0,30.0,1.0,UPI,1
3154,2025-02-09,Jaipur,52,M,Email,10.0,16162.8,1616.28,2025-12-20,2025-02-13,5.0,102.0,310.0,0.5,0.9646302250803858,8.0,UPI,1
3155,2025-05-04,Jaipur,46,M,Social Media,0.0,0.0,0.0,,,,332.0,,0.0,0.0,0.0,None,1
3156,2025-09-02,Jaipur,31,M,Social Media,0.0,0.0,0.0,,,,211.0,,0.0,0.0,0.0,None,1
3157,2025-05-21,Delhi,56,F,Paid Ads,8.0,11271.98,1408.9975,2026-02-18,2025-07-08,1.0,42.0,225.0,0.125,1.0619469026548671,8.0,Card,0
3158,2025-05-09,Patna,23,F,Organic,0.0,0.0,0.0,,,,327.0,,0.0,0.0,0.0,None,1
3159,2025-12-04,Chennai,33,F,Paid Ads,9.0,24627.43,2736.3811111111113,2026-03-27,2025-12-11,4.0,5.0,106.0,0.4444444444444444,2.5233644859813085,7.0,Card,0
3160,2025-02-26,Ahmedabad,57,F,Email,11.0,18574.55,1688.5954545454545,2026-03-04,2025-06-15,4.0,28.0,262.0,0.36363636363636365,1.2547528517110265,8.0,UPI,0
3161,2024-12-28,Mumbai,39,F,Referral,4.0,3662.2,915.55,2025-07-15,2025-01-13,1.0,260.0,183.0,0.25,0.6521739130434783,5.0,UPI,1
3162,2024-04-26,Chennai,64,M,Paid Ads,4.0,3726.08,931.52,2025-04-15,2024-07-05,1.0,351.0,284.0,0.25,0.4210526315789474,4.0,UPI,1
3163,2024-11-10,Pune,26,F,Paid Ads,0.0,0.0,0.0,,,,507.0,,0.0,0.0,0.0,None,1
3164,2024-07-30,Jaipur,44,M,Email,7.0,10491.64,1498.8057142857142,2025-03-09,2024-08-01,3.0,388.0,220.0,0.42857142857142855,0.9502262443438914,5.0,UPI,1
3165,2024-06-18,Jaipur,54,M,Organic,25.0,80664.47,3226.5788000000002,2025-01-01,2024-06-21,4.0,455.0,194.0,0.16,3.846153846153846,8.0,Card,1
3166,2024-08-29,Jaipur,53,M,Email,0.0,0.0,0.0,,,,580.0,,0.0,0.0,0.0,None,1
3167,2024-06-13,Kolkata,57,M,Social Media,20.0,35651.24,1782.562,2026-03-25,2024-06-22,4.0,7.0,641.0,0.2,0.9345794392523364,8.0,UPI,0
3168,2024-09-12,Mumbai,18,F,Social Media,0.0,0.0,0.0,,,,566.0,,0.0,0.0,0.0,None,1
3169,2025-11-29,Patna,38,M,Organic,0.0,0.0,0.0,,,,123.0,,0.0,0.0,0.0,None,1
3170,2025-12-24,Kolkata,20,F,Paid Ads,6.0,17625.8,2937.633333333333,2026-03-15,2025-12-25,2.0,17.0,80.0,0.3333333333333333,2.2222222222222223,6.0,COD,0
3171,2025-05-02,Ahmedabad,33,M,Social Media,1.0,1497.84,1497.84,2025-05-14,2025-05-14,0.0,322.0,0.0,0.0,30.0,3.0,UPI,1
3172,2025-09-23,Ahmedabad,23,F,Organic,2.0,4030.73,2015.365,2025-12-02,2025-11-22,1.0,120.0,10.0,0.5,5.454545454545455,1.0,COD,0
3173,2024-07-06,Chennai,39,M,Social Media,0.0,0.0,0.0,,,,634.0,,0.0,0.0,0.0,None,1
3175,2025-07-10,Kolkata,22,M,Organic,0.0,0.0,0.0,,,,265.0,,0.0,0.0,0.0,None,1
3176,2024-11-18,Bangalore,38,F,Social Media,4.0,5805.85,1451.4625,2025-03-06,2024-12-20,2.0,391.0,76.0,0.5,1.5584415584415585,5.0,Card,1
3177,2025-12-03,Hyderabad,22,M,Organic,5.0,6407.360000000001,1281.4720000000002,2026-02-13,2025-12-04,3.0,47.0,71.0,0.6,2.0833333333333335,6.0,UPI,0
3178,2025-04-23,Delhi,38,M,Referral,6.0,11237.119999999999,1872.8533333333332,2025-08-12,2025-05-02,0.0,232.0,102.0,0.0,1.7475728155339807,6.0,UPI,1
3179,2025-12-20,Ahmedabad,59,F,Organic,4.0,6951.75,1737.9375,2026-03-03,2025-12-25,1.0,29.0,68.0,0.25,1.7391304347826086,8.0,COD,1
3180,2025-02-15,Bangalore,21,F,Paid Ads,16.0,26017.32,1626.0825,2026-02-03,2025-03-26,8.0,57.0,314.0,0.5,1.5238095238095237,8.0,Card,0
3181,2024-07-05,Jaipur,42,M,Social Media,0.0,0.0,0.0,,,,635.0,,0.0,0.0,0.0,None,1
3182,2024-05-20,Ahmedabad,60,F,Email,43.0,140759.65,3273.4802325581395,2026-03-29,2024-05-24,17.0,3.0,674.0,0.3953488372093023,1.9111111111111112,8.0,UPI,0
3183,2024-09-01,Bangalore,64,F,Organic,11.0,17083.24,1553.0218181818184,2025-07-19,2024-09-17,4.0,256.0,305.0,0.36363636363636365,1.0784313725490196,7.0,UPI,1
3184,2025-04-17,Bangalore,37,F,Email,9.0,14653.13,1628.1255555555554,2025-10-27,2025-04-26,3.0,156.0,184.0,0.3333333333333333,1.4594594594594597,8.0,UPI,1
3185,2024-03-03,Ahmedabad,37,M,Referral,2.0,2226.57,1113.285,2024-04-18,2024-03-20,0.0,713.0,29.0,0.0,2.0,3.0,Card,1
3186,2024-11-30,Delhi,60,F,Referral,0.0,0.0,0.0,,,,487.0,,0.0,0.0,0.0,None,1
3187,2025-05-24,Pune,33,M,Email,5.0,6030.4,1206.08,2026-02-05,2025-06-12,1.0,55.0,238.0,0.2,0.6276150627615062,6.0,Card,0
3188,2024-08-18,Hyderabad,29,F,Organic,14.0,20817.23,1486.945,2026-03-06,2024-09-28,4.0,26.0,524.0,0.2857142857142857,0.8,8.0,Card,0
3189,2024-05-21,Hyderabad,46,M,Organic,0.0,0.0,0.0,,,,680.0,,0.0,0.0,0.0,None,1
3190,2025-01-20,Delhi,38,F,Organic,4.0,3855.87,963.9675,2026-01-24,2025-04-13,0.0,67.0,286.0,0.0,0.4181184668989547,6.0,UPI,1
3191,2025-07-06,Mumbai,33,F,Organic,0.0,0.0,0.0,,,,269.0,,0.0,0.0,0.0,None,1
3192,2025-09-07,Mumbai,44,M,Organic,2.0,1426.55,713.275,2025-10-28,2025-09-29,1.0,155.0,29.0,0.5,2.0,4.0,Card,1
3193,2026-03-08,Kolkata,26,F,Referral,0.0,0.0,0.0,,,,24.0,,0.0,0.0,0.0,None,1
3194,2024-03-17,Ahmedabad,60,M,Organic,0.0,0.0,0.0,,,,745.0,,0.0,0.0,0.0,None,1
3195,2025-04-09,Pune,21,F,Social Media,23.0,78748.49,3423.847391304348,2026-03-08,2025-04-21,7.0,24.0,321.0,0.30434782608695654,2.142857142857143,8.0,UPI,0
3196,2025-02-08,Bangalore,58,M,Social Media,7.0,10721.18,1531.597142857143,2025-05-27,2025-02-19,3.0,309.0,97.0,0.42857142857142855,2.142857142857143,8.0,Card,1
3197,2024-09-27,Patna,47,M,Organic,1.0,1634.46,1634.46,2024-10-19,2024-10-19,0.0,529.0,0.0,0.0,30.0,1.0,Card,1
3198,2024-02-18,Bangalore,20,F,Social Media,15.0,25561.27,1704.0846666666666,2025-08-31,2024-04-05,5.0,213.0,513.0,0.3333333333333333,0.8754863813229572,8.0,Card,1
3199,2025-09-20,Chennai,35,M,Referral,3.0,7702.34,2567.4466666666667,2025-12-04,2025-11-16,0.0,118.0,18.0,0.0,4.7368421052631575,5.0,UPI,1
3200,2025-12-03,Ahmedabad,45,M,Organic,4.0,5333.7300000000005,1333.4325000000001,2026-03-24,2026-01-11,1.0,8.0,72.0,0.25,1.643835616438356,5.0,Card,0
3203,2025-01-23,Patna,58,F,Email,0.0,0.0,0.0,,,,433.0,,0.0,0.0,0.0,None,1
3204,2024-05-27,Hyderabad,20,M,Email,2.0,3599.1800000000003,1799.5900000000001,2024-07-15,2024-05-31,0.0,625.0,45.0,0.0,1.3043478260869565,3.0,Card,1
3205,2025-12-18,Delhi,21,F,Referral,10.0,34152.32,3415.232,2026-03-28,2025-12-29,1.0,4.0,89.0,0.1,3.333333333333333,8.0,UPI,0
3206,2024-06-07,Pune,62,F,Paid Ads,0.0,0.0,0.0,,,,663.0,,0.0,0.0,0.0,None,1
3207,2024-08-05,Ahmedabad,26,M,Paid Ads,19.0,31472.809999999998,1656.4636842105263,2025-12-05,2024-10-11,7.0,117.0,420.0,0.3684210526315789,1.353919239904988,8.0,Card,1
3208,2024-07-07,Ahmedabad,64,F,Paid Ads,3.0,3439.01,1146.3366666666668,2024-10-29,2024-07-14,1.0,519.0,107.0,0.3333333333333333,0.8333333333333333,5.0,Card,1
3209,2024-01-19,Ahmedabad,40,F,Email,0.0,0.0,0.0,,,,803.0,,0.0,0.0,0.0,None,1
3210,2024-04-05,Delhi,42,M,Paid Ads,0.0,0.0,0.0,,,,726.0,,0.0,0.0,0.0,None,1
3211,2024-12-11,Ahmedabad,58,M,Paid Ads,1.0,1296.42,1296.42,2025-01-19,2025-01-19,0.0,437.0,0.0,0.0,30.0,4.0,UPI,1
3212,2024-07-22,Delhi,58,F,Paid Ads,5.0,8146.790000000001,1629.3580000000002,2024-12-21,2024-08-14,0.0,466.0,129.0,0.0,1.153846153846154,4.0,Card,1
3213,2024-11-03,Bangalore,18,F,Referral,0.0,0.0,0.0,,,,514.0,,0.0,0.0,0.0,None,1
3214,2025-09-14,Delhi,31,M,Social Media,0.0,0.0,0.0,,,,199.0,,0.0,0.0,0.0,None,1
3215,2025-08-01,Bangalore,44,F,Paid Ads,0.0,0.0,0.0,,,,243.0,,0.0,0.0,0.0,None,1
3216,2024-05-10,Delhi,18,M,Email,0.0,0.0,0.0,,,,691.0,,0.0,0.0,0.0,None,1
3217,2025-02-06,Ahmedabad,20,M,Email,6.0,6775.01,1129.1683333333333,2025-12-05,2025-03-21,3.0,117.0,259.0,0.5,0.6923076923076923,7.0,Card,1
3218,2024-04-26,Chennai,51,M,Email,50.0,150648.35,3012.967,2026-02-25,2024-05-04,17.0,35.0,662.0,0.34,2.262443438914027,8.0,UPI,1
3219,2024-02-03,Hyderabad,43,F,Organic,1.0,1723.85,1723.85,2024-02-23,2024-02-23,0.0,768.0,0.0,0.0,30.0,3.0,Card,1
